id,totalcost,airport,totalduration,flightid,flightcost,drivingcost,parkingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration
756,423,IAD,733,0FYkDuZ1Gh6TlvJMkNtn1904s,382.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,732,120,52
757,423,IAD,786,0FYkDuZ1Gh6TlvJMkNtn1905E,382.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52
758,423,IAD,786,0FYkDuZ1Gh6TlvJMkNtn1905D,382.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52
759,423,IAD,733,0FYkDuZ1Gh6TlvJMkNtn1904t,382.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,732,120,52
760,423,IAD,786,0FYkDuZ1Gh6TlvJMkNtn1905C,382.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52
761,423,IAD,675,0FYkDuZ1Gh6TlvJMkNtn1904W,382.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,674,120,52
762,423,IAD,805,0FYkDuZ1Gh6TlvJMkNtn1905P,382.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,804,120,52
763,424,IAD,740,0FYkDuZ1Gh6TlvJMkNtn1900N,382.70,1,40,2016-01-25T09:30,2016-01-25T12:36-05:00,734,120,57
764,424,IAD,740,0FYkDuZ1Gh6TlvJMkNtn1906o,382.70,1,40,2016-01-25T09:30,2016-01-25T12:36-05:00,734,120,57
765,462,IAD,698,0FYkDuZ1Gh6TlvJMkNtn19075,421.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,693,120,52
766,462,IAD,748,0FYkDuZ1Gh6TlvJMkNtn1907Q,421.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,748,120,57
767,425,IAD,743,0FYkDuZ1Gh6TlvJMkNtn1904z,384.60,1,40,2016-01-25T05:15,2016-01-25T08:15-05:00,743,120,52
768,425,IAD,743,0FYkDuZ1Gh6TlvJMkNtn1904y,384.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,738,120,52
769,425,IAD,687,0FYkDuZ1Gh6TlvJMkNtn1904d,384.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,682,120,52
770,439,IAD,620,0FYkDuZ1Gh6TlvJMkNtn1904M,398.60,1,40,2016-01-25T11:30,2016-01-25T14:28-05:00,622,120,52
771,448,IAD,869,0FYkDuZ1Gh6TlvJMkNtn1906L,407.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,869,120,57
772,448,IAD,727,0FYkDuZ1Gh6TlvJMkNtn1905F,407.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,727,120,52
773,448,IAD,802,0FYkDuZ1Gh6TlvJMkNtn1905k,407.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,802,120,52
774,448,IAD,847,0FYkDuZ1Gh6TlvJMkNtn1906H,407.60,1,40,2016-01-25T06:30,2016-01-25T09:23-05:00,854,120,52
775,448,IAD,735,0FYkDuZ1Gh6TlvJMkNtn1905J,407.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,733,120,57
776,449,IAD,605,0FYkDuZ1Gh6TlvJMkNtn1904R,408.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,605,120,52
777,457,IAD,775,0FYkDuZ1Gh6TlvJMkNtn1905c,416.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,777,120,52
778,467,IAD,711,0FYkDuZ1Gh6TlvJMkNtn1904K,426.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,709,120,57
779,467,IAD,651,0FYkDuZ1Gh6TlvJMkNtn1903p,426.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,649,120,57
780,467,IAD,621,0FYkDuZ1Gh6TlvJMkNtn1903U,426.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,619,120,57
781,467,IAD,583,0FYkDuZ1Gh6TlvJMkNtn19036,426.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,581,120,57
782,467,IAD,532,0FYkDuZ1Gh6TlvJMkNtn1902W,426.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,530,120,57
783,468,IAD,771,0FYkDuZ1Gh6TlvJMkNtn1905z,427.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,776,120,52
784,468,IAD,683,0FYkDuZ1Gh6TlvJMkNtn1905K,427.60,1,40,2016-01-25T11:30,2016-01-25T14:28-05:00,685,120,52
785,468,IAD,832,0FYkDuZ1Gh6TlvJMkNtn1906R,427.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,837,120,52
786,468,IAD,847,0FYkDuZ1Gh6TlvJMkNtn1906V,427.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,852,120,52
787,427,IAD,708,0FYkDuZ1Gh6TlvJMkNtn1906g,385.93,1,40,2016-01-25T09:15,2016-01-25T12:19-05:00,704,120,57
788,427,IAD,740,0FYkDuZ1Gh6TlvJMkNtn1904x,385.93,1,40,2016-01-25T09:30,2016-01-25T12:36-05:00,734,120,57
789,427,IAD,693,0FYkDuZ1Gh6TlvJMkNtn1906e,385.93,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,692,120,57
790,427,IAD,833,0FYkDuZ1Gh6TlvJMkNtn1900P,385.93,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57
791,427,IAD,693,0FYkDuZ1Gh6TlvJMkNtn1900K,385.93,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,692,120,57
792,427,IAD,708,0FYkDuZ1Gh6TlvJMkNtn1900L,385.93,1,40,2016-01-25T09:15,2016-01-25T12:19-05:00,704,120,57
793,432,IAD,750,0FYkDuZ1Gh6TlvJMkNtn1905A,391.60,1,40,2016-01-25T09:30,2016-01-25T12:33-05:00,747,120,57
794,434,IAD,650,0FYkDuZ1Gh6TlvJMkNtn1906X,393.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,650,120,57
795,435,IAD,539,0FYkDuZ1Gh6TlvJMkNtn1901x,394.60,1,40,2016-01-25T05:45,2016-01-25T08:39-05:00,545,120,52
796,435,IAD,630,0FYkDuZ1Gh6TlvJMkNtn1900v,394.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,630,120,54
797,435,IAD,480,0FYkDuZ1Gh6TlvJMkNtn1900t,394.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,485,120,52
798,435,IAD,689,0FYkDuZ1Gh6TlvJMkNtn1903J,394.60,1,40,2016-01-25T03:15,2016-01-25T06:20-05:00,684,120,54
799,435,IAD,569,0FYkDuZ1Gh6TlvJMkNtn1902F,394.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,564,120,52
800,442,IAD,750,0FYkDuZ1Gh6TlvJMkNtn1905N,401.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,750,120,57
801,444,IAD,827,0FYkDuZ1Gh6TlvJMkNtn1907a,403.60,1,40,2016-01-25T09:45,2016-01-25T12:47-05:00,825,120,57
802,446,IAD,695,0FYkDuZ1Gh6TlvJMkNtn19052,405.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,695,120,57
803,446,IAD,676,0FYkDuZ1Gh6TlvJMkNtn1900J,405.60,1,40,2016-01-25T08:45,2016-01-25T11:52-05:00,669,120,52
804,451,IAD,740,0FYkDuZ1Gh6TlvJMkNtn1907C,410.48,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,739,120,57
805,454,IAD,833,0FYkDuZ1Gh6TlvJMkNtn1907m,412.80,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57
806,454,IAD,833,0FYkDuZ1Gh6TlvJMkNtn1907l,412.80,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57
807,454,IAD,693,0FYkDuZ1Gh6TlvJMkNtn1906v,412.80,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,692,120,57
808,454,IAD,833,0FYkDuZ1Gh6TlvJMkNtn1907n,412.80,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57
809,455,IAD,693,0FYkDuZ1Gh6TlvJMkNtn19059,413.88,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,692,120,57
810,495,IAD,826,0FYkDuZ1Gh6TlvJMkNtn1900T,454.61,1,40,2016-01-25T06:15,2016-01-25T09:10-05:00,831,120,52
811,495,IAD,826,0FYkDuZ1Gh6TlvJMkNtn1900S,454.61,1,40,2016-01-25T06:15,2016-01-25T09:10-05:00,831,120,52
812,504,IAD,740,0FYkDuZ1Gh6TlvJMkNtn19080,463.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,745,120,52
813,468,IAD,786,0FYkDuZ1Gh6TlvJMkNtn19064,427.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52
814,468,IAD,578,0FYkDuZ1Gh6TlvJMkNtn1904i,427.60,1,40,2016-01-25T13:15,2016-01-25T16:10-05:00,583,120,53
815,476,IAD,740,0FYkDuZ1Gh6TlvJMkNtn1905o,435.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,740,120,57
816,476,IAD,740,0FYkDuZ1Gh6TlvJMkNtn1905p,435.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,740,120,57
817,476,IAD,749,0FYkDuZ1Gh6TlvJMkNtn1907c,435.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,751,120,52
818,479,IAD,773,0FYkDuZ1Gh6TlvJMkNtn1906E,438.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,775,120,52
819,484,IAD,765,0FYkDuZ1Gh6TlvJMkNtn1906B,443.60,1,40,2016-01-25T09:15,2016-01-25T12:25-05:00,755,120,57
820,500,IAD,843,0FYkDuZ1Gh6TlvJMkNtn1906p,459.60,1,40,2016-01-25T09:30,2016-01-25T12:35-05:00,838,120,57
821,500,IAD,685,0FYkDuZ1Gh6TlvJMkNtn1905n,459.60,1,40,2016-01-25T09:30,2016-01-25T12:35-05:00,680,120,57
822,500,IAD,705,0FYkDuZ1Gh6TlvJMkNtn19061,459.60,1,40,2016-01-25T09:30,2016-01-25T12:35-05:00,700,120,57
823,500,IAD,750,0FYkDuZ1Gh6TlvJMkNtn1906M,459.60,1,40,2016-01-25T09:30,2016-01-25T12:35-05:00,745,120,57
824,512,IAD,650,0FYkDuZ1Gh6TlvJMkNtn1905q,471.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,655,120,52
825,512,IAD,725,0FYkDuZ1Gh6TlvJMkNtn1906P,471.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,730,120,52
826,469,IAD,635,0FYkDuZ1Gh6TlvJMkNtn19053,428.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,640,120,52
827,469,IAD,785,0FYkDuZ1Gh6TlvJMkNtn19065,428.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,785,120,54
828,469,IAD,710,0FYkDuZ1Gh6TlvJMkNtn1905S,428.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,715,120,52
829,469,IAD,785,0FYkDuZ1Gh6TlvJMkNtn19067,428.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,785,120,54
830,469,IAD,725,0FYkDuZ1Gh6TlvJMkNtn1905X,428.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,727,120,52
831,469,IAD,725,0FYkDuZ1Gh6TlvJMkNtn1905W,428.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,727,120,52
832,469,IAD,725,0FYkDuZ1Gh6TlvJMkNtn1905V,428.60,1,40,2016-01-25T05:15,2016-01-25T08:15-05:00,725,120,52
833,469,IAD,785,0FYkDuZ1Gh6TlvJMkNtn19066,428.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,785,120,54
834,469,IAD,785,0FYkDuZ1Gh6TlvJMkNtn19068,428.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,785,120,54
835,469,IAD,710,0FYkDuZ1Gh6TlvJMkNtn1905R,428.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,715,120,52
836,470,IAD,668,0FYkDuZ1Gh6TlvJMkNtn19076,429.60,1,40,2016-01-25T05:45,2016-01-25T08:39-05:00,674,120,52
837,471,IAD,693,0FYkDuZ1Gh6TlvJMkNtn1907D,430.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,693,120,57
838,472,IAD,717,0FYkDuZ1Gh6TlvJMkNtn1905T,431.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,712,120,52
839,472,IAD,787,0FYkDuZ1Gh6TlvJMkNtn19069,431.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,782,120,52
840,477,IAD,650,0FYkDuZ1Gh6TlvJMkNtn19073,436.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,650,120,57
841,482,IAD,764,0FYkDuZ1Gh6TlvJMkNtn1906A,441.60,1,40,2016-01-25T03:00,2016-01-25T06:05-05:00,759,120,54
842,493,IAD,569,0FYkDuZ1Gh6TlvJMkNtn1904w,452.60,1,40,2016-01-25T05:15,2016-01-25T08:17-05:00,567,120,52
843,495,IAD,643,0FYkDuZ1Gh6TlvJMkNtn1904L,454.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,643,120,52
844,495,IAD,556,0FYkDuZ1Gh6TlvJMkNtn1900w,454.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,556,120,54
845,495,IAD,554,0FYkDuZ1Gh6TlvJMkNtn1903Y,454.60,1,40,2016-01-25T05:30,2016-01-25T08:25-05:00,559,120,52
846,495,IAD,449,0FYkDuZ1Gh6TlvJMkNtn1902P,454.60,1,40,2016-01-25T07:15,2016-01-25T10:15-05:00,449,120,52
847,496,IAD,735,0FYkDuZ1Gh6TlvJMkNtn1906F,455.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,735,120,57
848,499,IAD,763,0FYkDuZ1Gh6TlvJMkNtn1906N,458.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,758,120,52
849,501,IAD,740,0FYkDuZ1Gh6TlvJMkNtn1907s,460.10,1,40,2016-01-25T09:30,2016-01-25T12:36-05:00,734,120,57
850,503,IAD,663,0FYkDuZ1Gh6TlvJMkNtn1907Y,462.60,1,40,2016-01-25T10:00,2016-01-25T12:52-05:00,671,120,52
851,508,IAD,770,0FYkDuZ1Gh6TlvJMkNtn1906Y,467.60,1,40,2016-01-25T03:15,2016-01-25T06:20-05:00,765,120,54
852,511,IAD,771,0FYkDuZ1Gh6TlvJMkNtn1906d,470.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,776,120,52
853,519,IAD,733,0FYkDuZ1Gh6TlvJMkNtn1900Y,478.60,1,40,2016-01-25T10:00,2016-01-25T12:52-05:00,741,120,52
854,519,IAD,733,0FYkDuZ1Gh6TlvJMkNtn1900Z,478.60,1,40,2016-01-25T10:00,2016-01-25T12:52-05:00,741,120,52
855,521,IAD,698,0FYkDuZ1Gh6TlvJMkNtn1907t,480.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,693,120,52
856,522,IAD,513,0FYkDuZ1Gh6TlvJMkNtn1905u,481.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,508,120,52
857,524,IAD,828,0FYkDuZ1Gh6TlvJMkNtn19074,483.60,1,40,2016-01-25T09:45,2016-01-25T12:47-05:00,826,120,57
858,524,IAD,670,0FYkDuZ1Gh6TlvJMkNtn1906G,483.60,1,40,2016-01-25T09:45,2016-01-25T12:47-05:00,668,120,57
859,524,IAD,763,0FYkDuZ1Gh6TlvJMkNtn1906j,483.60,1,40,2016-01-25T05:15,2016-01-25T08:16-05:00,762,120,52
860,585,IAD,761,0FYkDuZ1Gh6TlvJMkNtn1907W,544.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,761,120,54
861,598,IAD,763,0FYkDuZ1Gh6TlvJMkNtn1907k,557.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,768,120,52
862,598,IAD,687,0FYkDuZ1Gh6TlvJMkNtn1907H,557.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,692,120,52
863,598,IAD,629,0FYkDuZ1Gh6TlvJMkNtn1906y,557.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,634,120,52
864,598,IAD,743,0FYkDuZ1Gh6TlvJMkNtn1907d,557.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,748,120,52
865,612,IAD,569,0FYkDuZ1Gh6TlvJMkNtn1906s,571.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,574,120,52
866,617,IAD,704,0FYkDuZ1Gh6TlvJMkNtn1907e,576.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,704,120,54
867,617,IAD,704,0FYkDuZ1Gh6TlvJMkNtn1907f,576.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,704,120,54
868,527,IAD,683,0FYkDuZ1Gh6TlvJMkNtn1907w,486.60,1,40,2016-01-25T05:30,2016-01-25T08:30-05:00,683,120,52
869,595,IAD,641,0FYkDuZ1Gh6TlvJMkNtn1906t,554.60,1,40,2016-01-25T09:30,2016-01-25T12:37-05:00,634,120,57
870,615,IAD,650,0FYkDuZ1Gh6TlvJMkNtn1907L,574.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,655,120,52
871,615,IAD,657,0FYkDuZ1Gh6TlvJMkNtn1907N,574.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,657,120,57
872,615,IAD,650,0FYkDuZ1Gh6TlvJMkNtn1907J,574.60,1,40,2016-01-25T05:15,2016-01-25T08:13-05:00,652,120,52
873,616,IAD,774,0FYkDuZ1Gh6TlvJMkNtn19084,575.60,1,40,2016-01-25T03:15,2016-01-25T06:20-05:00,769,120,54
874,616,IAD,774,0FYkDuZ1Gh6TlvJMkNtn19083,575.60,1,40,2016-01-25T03:15,2016-01-25T06:20-05:00,769,120,54
875,616,IAD,624,0FYkDuZ1Gh6TlvJMkNtn1907B,575.60,1,40,2016-01-25T05:45,2016-01-25T08:39-05:00,630,120,52
876,616,IAD,654,0FYkDuZ1Gh6TlvJMkNtn1907I,575.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,649,120,52
877,524,IAD,450,0FYkDuZ1Gh6TlvJMkNtn1900m,483.60,1,40,2016-01-25T14:30,2016-01-25T17:23-05:00,457,120,53
878,524,IAD,693,0FYkDuZ1Gh6TlvJMkNtn1907x,483.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,691,120,57
879,526,IAD,693,0FYkDuZ1Gh6TlvJMkNtn1907z,485.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,691,120,57
880,528,IAD,735,0FYkDuZ1Gh6TlvJMkNtn1906c,487.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,735,120,57
881,528,IAD,735,0FYkDuZ1Gh6TlvJMkNtn1906b,487.60,1,40,2016-01-25T09:45,2016-01-25T12:45-05:00,735,120,57
882,531,IAD,668,0FYkDuZ1Gh6TlvJMkNtn1900X,490.60,1,40,2016-01-25T05:45,2016-01-25T08:47-05:00,666,120,52
883,538,IAD,698,0FYkDuZ1Gh6TlvJMkNtn1900a,497.60,1,40,2016-01-25T05:15,2016-01-25T08:15-05:00,698,120,52
884,550,IAD,704,0FYkDuZ1Gh6TlvJMkNtn1906i,509.60,1,40,2016-01-25T03:00,2016-01-25T06:05-05:00,699,120,54
885,551,IAD,816,0FYkDuZ1Gh6TlvJMkNtn1907O,510.60,1,40,2016-01-25T05:15,2016-01-25T08:16-05:00,815,120,52
886,551,IAD,641,0FYkDuZ1Gh6TlvJMkNtn1906T,510.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,639,120,57
887,553,IAD,580,0FYkDuZ1Gh6TlvJMkNtn1907i,512.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,580,120,57
888,559,IAD,750,0FYkDuZ1Gh6TlvJMkNtn19077,518.60,1,40,2016-01-25T09:30,2016-01-25T12:31-05:00,749,120,57
889,566,IAD,785,0FYkDuZ1Gh6TlvJMkNtn1900d,525.60,1,40,2016-01-25T03:00,2016-01-25T06:05-05:00,780,120,54
890,567,IAD,698,0FYkDuZ1Gh6TlvJMkNtn1900b,526.60,1,40,2016-01-25T05:15,2016-01-25T08:21-05:00,692,120,52
891,570,IAD,526,0FYkDuZ1Gh6TlvJMkNtn1900V,529.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,525,120,52
892,575,IAD,775,0FYkDuZ1Gh6TlvJMkNtn1907V,534.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,770,120,52
893,575,IAD,702,0FYkDuZ1Gh6TlvJMkNtn19072,534.60,1,40,2016-01-25T03:15,2016-01-25T06:20-05:00,697,120,54
894,575,IAD,582,0FYkDuZ1Gh6TlvJMkNtn1906O,534.60,1,40,2016-01-25T05:15,2016-01-25T08:20-05:00,577,120,52
895,581,IAD,668,0FYkDuZ1Gh6TlvJMkNtn1900c,540.60,1,40,2016-01-25T05:45,2016-01-25T08:46-05:00,667,120,52
896,587,IAD,735,0FYkDuZ1Gh6TlvJMkNtn1907T,546.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,740,120,52
897,594,IAD,774,0FYkDuZ1Gh6TlvJMkNtn1907j,553.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,774,120,54
898,600,IAD,705,0FYkDuZ1Gh6TlvJMkNtn1907P,559.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,703,120,57
899,600,IAD,705,0FYkDuZ1Gh6TlvJMkNtn1907R,559.60,1,40,2016-01-25T05:15,2016-01-25T08:15-05:00,705,120,52
900,600,IAD,685,0FYkDuZ1Gh6TlvJMkNtn1907G,559.60,1,40,2016-01-25T09:30,2016-01-25T12:32-05:00,683,120,57
901,600,IAD,626,0FYkDuZ1Gh6TlvJMkNtn1906u,559.60,1,40,2016-01-25T05:15,2016-01-25T08:15-05:00,626,120,52
902,603,IAD,761,0FYkDuZ1Gh6TlvJMkNtn1907o,562.60,1,40,2016-01-25T03:00,2016-01-25T06:00-05:00,761,120,54
903,635,IAD,618,0FYkDuZ1Gh6TlvJMkNtn1907M,594.60,1,40,2016-01-25T09:15,2016-01-25T12:25-05:00,608,120,57
904,635,IAD,656,0FYkDuZ1Gh6TlvJMkNtn1907Z,594.60,1,40,2016-01-25T09:15,2016-01-25T12:25-05:00,646,120,57
905,635,IAD,666,0FYkDuZ1Gh6TlvJMkNtn1907b,594.60,1,40,2016-01-25T09:15,2016-01-25T12:25-05:00,656,120,57
906,635,IAD,720,0FYkDuZ1Gh6TlvJMkNtn1907v,594.60,1,40,2016-01-25T09:15,2016-01-25T12:25-05:00,710,120,57
907,635,IAD,726,0FYkDuZ1Gh6TlvJMkNtn1907y,594.60,1,40,2016-01-25T09:15,2016-01-25T12:25-05:00,716,120,57
908,648,IAD,634,0FYkDuZ1Gh6TlvJMkNtn1907h,607.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,634,120,57
909,664,IAD,460,0FYkDuZ1Gh6TlvJMkNtn19060,623.60,1,40,2016-01-25T11:30,2016-01-25T14:28-05:00,462,120,52
910,664,IAD,551,0FYkDuZ1Gh6TlvJMkNtn1906Z,623.60,1,40,2016-01-25T06:30,2016-01-25T09:23-05:00,558,120,52
911,664,IAD,450,0FYkDuZ1Gh6TlvJMkNtn1905t,623.60,1,40,2016-01-25T09:30,2016-01-25T12:30-05:00,450,120,57
912,664,IAD,626,0FYkDuZ1Gh6TlvJMkNtn1906w,623.60,1,40,2016-01-25T05:15,2016-01-25T08:10-05:00,631,120,52
913,664,IAD,633,0FYkDuZ1Gh6TlvJMkNtn19071,623.60,1,40,2016-01-25T13:15,2016-01-25T16:10-05:00,638,120,53
914,664,IAD,543,0FYkDuZ1Gh6TlvJMkNtn1906W,623.60,1,40,2016-01-25T14:45,2016-01-25T17:49-05:00,539,120,53
915,164,BWI,372,2ciqOzND4aTUuEtKvqnX82001,128.10,1,36,2016-01-25T05:00,2016-01-25T08:20-05:00,352,120,72
916,188,BWI,641,2ciqOzND4aTUuEtKvqnX8200d,151.60,1,36,2016-01-25T05:00,2016-01-25T08:12-05:00,629,120,72
917,188,BWI,546,2ciqOzND4aTUuEtKvqnX8200A,151.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,530,120,67
918,188,BWI,567,2ciqOzND4aTUuEtKvqnX8200C,151.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,556,120,67
919,188,BWI,708,2ciqOzND4aTUuEtKvqnX8200e,151.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,692,120,72
920,188,BWI,585,2ciqOzND4aTUuEtKvqnX8200a,151.60,1,36,2016-01-25T02:45,2016-01-25T06:01-05:00,569,120,72
921,188,BWI,611,2ciqOzND4aTUuEtKvqnX8200W,151.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,591,120,67
922,188,BWI,541,2ciqOzND4aTUuEtKvqnX82008,151.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,516,120,72
923,188,BWI,478,2ciqOzND4aTUuEtKvqnX82003,151.60,1,36,2016-01-25T10:00,2016-01-25T13:20-05:00,458,120,67
924,188,BWI,518,2ciqOzND4aTUuEtKvqnX82006,151.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,507,120,67
925,188,BWI,637,2ciqOzND4aTUuEtKvqnX8200j,151.60,1,36,2016-01-25T07:45,2016-01-25T10:56-05:00,626,120,67
926,188,BWI,508,2ciqOzND4aTUuEtKvqnX82005,151.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,492,120,67
927,188,BWI,615,2ciqOzND4aTUuEtKvqnX8200b,151.60,1,36,2016-01-25T03:15,2016-01-25T06:40-05:00,590,120,72
928,188,BWI,620,2ciqOzND4aTUuEtKvqnX8200c,151.60,1,36,2016-01-25T04:30,2016-01-25T07:47-05:00,603,120,72
929,188,BWI,490,2ciqOzND4aTUuEtKvqnX82004,151.60,1,36,2016-01-25T12:45,2016-01-25T15:55-05:00,480,120,67
930,188,BWI,576,2ciqOzND4aTUuEtKvqnX8200V,151.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,560,120,67
931,188,BWI,554,2ciqOzND4aTUuEtKvqnX8200B,151.60,1,36,2016-01-25T04:30,2016-01-25T07:47-05:00,537,120,72
932,188,BWI,636,2ciqOzND4aTUuEtKvqnX8200g,151.60,1,36,2016-01-25T10:45,2016-01-25T14:01-05:00,620,120,67
933,188,BWI,543,2ciqOzND4aTUuEtKvqnX82009,151.60,1,36,2016-01-25T14:30,2016-01-25T17:52-05:00,521,120,69
934,259,DCA,431,RSETozIzLjLQdvO1tO9iRU004,190.60,1,68,2016-01-25T13:00,2016-01-25T14:45-05:00,506,120,21
935,259,DCA,419,RSETozIzLjLQdvO1tO9iRU003,190.60,1,68,2016-01-25T08:45,2016-01-25T10:30-05:00,494,120,21
936,259,DCA,464,RSETozIzLjLQdvO1tO9iRU00A,190.60,1,68,2016-01-25T08:00,2016-01-25T09:45-05:00,539,120,21
937,259,DCA,491,RSETozIzLjLQdvO1tO9iRU00E,190.60,1,68,2016-01-25T12:00,2016-01-25T13:45-05:00,566,120,22
938,259,DCA,551,RSETozIzLjLQdvO1tO9iRU00d,190.60,1,68,2016-01-25T11:00,2016-01-25T12:45-05:00,626,120,21
939,259,DCA,584,RSETozIzLjLQdvO1tO9iRU00v,190.60,1,68,2016-01-25T06:00,2016-01-25T07:45-05:00,659,120,21
