id,totalcost,totalduration,airport,flightid,flightcost,parkingcost,drivingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration,airline,costperhour
477,358.71,882,IAD,0FYkDuZ1Gh6TlvJMkNtn1903G,316.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:30-05:00,710,120,52,UA,25.6221428571428571
478,358.71,807,IAD,0FYkDuZ1Gh6TlvJMkNtn1902V,316.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:30-05:00,635,120,52,UA,27.5930769230769231
479,361.71,891,IAD,0FYkDuZ1Gh6TlvJMkNtn1903S,319.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:39-05:00,719,120,52,UA,25.8364285714285714
480,361.71,835,IAD,0FYkDuZ1Gh6TlvJMkNtn1902u,319.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:39-05:00,663,120,52,UA,27.8238461538461538
481,361.71,964,IAD,0FYkDuZ1Gh6TlvJMkNtn19049,319.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:39-05:00,792,120,52,UA,22.6068750000000000
482,361.71,1006,IAD,0FYkDuZ1Gh6TlvJMkNtn1904b,319.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:39-05:00,834,120,52,UA,22.6068750000000000
483,361.71,964,IAD,0FYkDuZ1Gh6TlvJMkNtn1904A,319.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:39-05:00,792,120,52,UA,22.6068750000000000
484,365.71,1005,IAD,0FYkDuZ1Gh6TlvJMkNtn1904c,323.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:45-05:00,828,120,57,UA,22.8568750000000000
485,402.71,868,IAD,0FYkDuZ1Gh6TlvJMkNtn19048,360.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,691,120,57,UA,28.7650000000000000
486,403.71,1017,IAD,0FYkDuZ1Gh6TlvJMkNtn19079,361.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,840,120,57,UA,25.2318750000000000
487,403.71,865,IAD,0FYkDuZ1Gh6TlvJMkNtn1906J,361.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:45-05:00,688,120,57,UA,28.8364285714285714
488,404.71,872,IAD,0FYkDuZ1Gh6TlvJMkNtn1904E,362.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,695,120,57,UA,28.9078571428571429
489,410.71,755,IAD,0FYkDuZ1Gh6TlvJMkNtn1903F,368.60,40.00,2.11,2016-01-25T14:00,2016-01-25T17:05-05:00,583,120,52,UA,34.2258333333333333
490,417.71,912,IAD,0FYkDuZ1Gh6TlvJMkNtn1904o,375.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:45-05:00,735,120,57,UA,27.8473333333333333
491,417.71,888,IAD,0FYkDuZ1Gh6TlvJMkNtn1906a,375.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:45-05:00,711,120,57,UA,29.8364285714285714
492,419.71,949,IAD,0FYkDuZ1Gh6TlvJMkNtn19058,377.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:13-05:00,777,120,52,UA,27.9806666666666667
493,423.71,747,IAD,0FYkDuZ1Gh6TlvJMkNtn1900U,381.60,40.00,2.11,2016-01-25T06:30,2016-01-25T09:30-05:00,575,120,52,UA,35.3091666666666667
494,423.71,730,IAD,0FYkDuZ1Gh6TlvJMkNtn1901o,381.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:15-05:00,558,120,52,UA,35.3091666666666667
495,423.71,840,IAD,0FYkDuZ1Gh6TlvJMkNtn1902t,381.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:15-05:00,668,120,52,UA,30.2650000000000000
496,369.71,973,IAD,0FYkDuZ1Gh6TlvJMkNtn1904S,327.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:30-05:00,801,120,52,UA,23.1068750000000000
497,369.71,862,IAD,0FYkDuZ1Gh6TlvJMkNtn1903K,327.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:30-05:00,690,120,52,UA,26.4078571428571429
498,369.71,973,IAD,0FYkDuZ1Gh6TlvJMkNtn1904T,327.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:30-05:00,801,120,52,UA,23.1068750000000000
499,374.71,799,IAD,0FYkDuZ1Gh6TlvJMkNtn1902r,332.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:17-05:00,627,120,52,UA,28.8238461538461538
500,387.71,978,IAD,0FYkDuZ1Gh6TlvJMkNtn1906k,345.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:39-05:00,806,120,52,UA,24.2318750000000000
501,387.71,745,IAD,0FYkDuZ1Gh6TlvJMkNtn1902Z,345.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:11-05:00,573,120,52,UA,32.3091666666666667
502,387.71,805,IAD,0FYkDuZ1Gh6TlvJMkNtn1903C,345.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:11-05:00,633,120,52,UA,29.8238461538461538
503,387.71,837,IAD,0FYkDuZ1Gh6TlvJMkNtn1905B,345.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:18-05:00,665,120,52,UA,29.8238461538461538
504,387.71,919,IAD,0FYkDuZ1Gh6TlvJMkNtn1904J,345.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:11-05:00,747,120,52,UA,25.8473333333333333
505,387.71,863,IAD,0FYkDuZ1Gh6TlvJMkNtn1903s,345.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:11-05:00,691,120,52,UA,27.6935714285714286
506,390.71,954,IAD,0FYkDuZ1Gh6TlvJMkNtn1904l,348.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:05-05:00,780,120,54,UA,26.0473333333333333
507,394.71,902,IAD,0FYkDuZ1Gh6TlvJMkNtn1904H,352.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:45-05:00,725,120,57,UA,26.3140000000000000
508,401.71,921,IAD,0FYkDuZ1Gh6TlvJMkNtn1904g,359.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:36-05:00,744,120,57,UA,26.7806666666666667
509,401.71,816,IAD,0FYkDuZ1Gh6TlvJMkNtn1903g,359.60,40.00,2.11,2016-01-25T07:15,2016-01-25T10:15-05:00,644,120,52,UA,30.9007692307692308
510,401.71,904,IAD,0FYkDuZ1Gh6TlvJMkNtn1904Z,359.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,732,120,52,UA,26.7806666666666667
511,401.71,926,IAD,0FYkDuZ1Gh6TlvJMkNtn1904m,359.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:25-05:00,754,120,52,UA,26.7806666666666667
512,401.71,904,IAD,0FYkDuZ1Gh6TlvJMkNtn1904a,359.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,732,120,52,UA,26.7806666666666667
513,401.71,976,IAD,0FYkDuZ1Gh6TlvJMkNtn19051,359.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,804,120,52,UA,25.1068750000000000
514,420.71,796,IAD,0FYkDuZ1Gh6TlvJMkNtn1903u,378.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,624,120,52,UA,32.3623076923076923
515,420.71,921,IAD,0FYkDuZ1Gh6TlvJMkNtn1904u,378.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:36-05:00,744,120,57,UA,28.0473333333333333
516,420.71,803,IAD,0FYkDuZ1Gh6TlvJMkNtn1903v,378.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:45-05:00,626,120,57,UA,32.3623076923076923
517,371.71,784,IAD,0FYkDuZ1Gh6TlvJMkNtn1900u,329.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:05-05:00,610,120,54,UA,28.5930769230769231
518,377.51,881,IAD,0FYkDuZ1Gh6TlvJMkNtn1905v,335.40,40.00,2.11,2016-01-25T09:15,2016-01-25T12:19-05:00,704,120,57,UA,26.9650000000000000
519,377.51,1021,IAD,0FYkDuZ1Gh6TlvJMkNtn1906n,335.40,40.00,2.11,2016-01-25T09:15,2016-01-25T12:19-05:00,844,120,57,UA,22.2064705882352941
520,379.71,976,IAD,0FYkDuZ1Gh6TlvJMkNtn1904h,337.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:33-05:00,799,120,57,UA,23.7318750000000000
521,379.71,870,IAD,0FYkDuZ1Gh6TlvJMkNtn1903f,337.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,693,120,57,UA,27.1221428571428571
522,379.71,870,IAD,0FYkDuZ1Gh6TlvJMkNtn1903e,337.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,693,120,57,UA,27.1221428571428571
523,381.71,922,IAD,0FYkDuZ1Gh6TlvJMkNtn1904B,339.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:35-05:00,745,120,57,UA,25.4473333333333333
524,382.71,992,IAD,0FYkDuZ1Gh6TlvJMkNtn1906m,340.60,40.00,2.11,2016-01-25T10:00,2016-01-25T12:52-05:00,820,120,52,UA,23.9193750000000000
525,389.71,925,IAD,0FYkDuZ1Gh6TlvJMkNtn1904P,347.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,748,120,57,UA,25.9806666666666667
526,389.71,925,IAD,0FYkDuZ1Gh6TlvJMkNtn1904Q,347.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,748,120,57,UA,25.9806666666666667
527,400.71,922,IAD,0FYkDuZ1Gh6TlvJMkNtn1904e,358.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:35-05:00,745,120,57,UA,26.7140000000000000
528,415.71,954,IAD,0FYkDuZ1Gh6TlvJMkNtn19055,373.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:05-05:00,780,120,54,UA,27.7140000000000000
529,415.71,972,IAD,0FYkDuZ1Gh6TlvJMkNtn1900O,373.60,40.00,2.11,2016-01-25T07:00,2016-01-25T10:00-05:00,800,120,52,VX,25.9818750000000000
530,416.71,982,IAD,0FYkDuZ1Gh6TlvJMkNtn1905I,374.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:21-05:00,810,120,52,UA,26.0443750000000000
531,416.71,681,IAD,0FYkDuZ1Gh6TlvJMkNtn1900x,374.60,40.00,2.11,2016-01-25T07:15,2016-01-25T10:15-05:00,509,120,52,UA,37.8827272727272727
532,416.71,791,IAD,0FYkDuZ1Gh6TlvJMkNtn1902J,374.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:25-05:00,619,120,52,UA,32.0546153846153846
533,421.41,916,IAD,0FYkDuZ1Gh6TlvJMkNtn1900M,379.30,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,739,120,57,AC,28.0940000000000000
534,424.71,904,IAD,0FYkDuZ1Gh6TlvJMkNtn1904s,382.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,732,120,52,UA,28.3140000000000000
535,424.71,957,IAD,0FYkDuZ1Gh6TlvJMkNtn1905E,382.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52,UA,28.3140000000000000
536,424.71,957,IAD,0FYkDuZ1Gh6TlvJMkNtn1905D,382.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52,UA,28.3140000000000000
537,424.71,904,IAD,0FYkDuZ1Gh6TlvJMkNtn1904t,382.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,732,120,52,UA,28.3140000000000000
538,426.71,765,IAD,0FYkDuZ1Gh6TlvJMkNtn1903j,384.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:45-05:00,588,120,57,UA,35.5591666666666667
539,426.71,915,IAD,0FYkDuZ1Gh6TlvJMkNtn1904z,384.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:15-05:00,743,120,52,UA,28.4473333333333333
540,426.71,910,IAD,0FYkDuZ1Gh6TlvJMkNtn1904y,384.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,738,120,52,UA,28.4473333333333333
541,426.71,854,IAD,0FYkDuZ1Gh6TlvJMkNtn1904d,384.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,682,120,52,UA,30.4792857142857143
542,440.71,794,IAD,0FYkDuZ1Gh6TlvJMkNtn1904M,398.60,40.00,2.11,2016-01-25T11:30,2016-01-25T14:28-05:00,622,120,52,UA,33.9007692307692308
543,449.71,1046,IAD,0FYkDuZ1Gh6TlvJMkNtn1906L,407.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,869,120,57,UA,26.4535294117647059
544,449.71,899,IAD,0FYkDuZ1Gh6TlvJMkNtn1905F,407.60,40.00,2.11,2016-01-25T07:15,2016-01-25T10:15-05:00,727,120,52,UA,32.1221428571428571
545,449.71,974,IAD,0FYkDuZ1Gh6TlvJMkNtn1905k,407.60,40.00,2.11,2016-01-25T07:15,2016-01-25T10:15-05:00,802,120,52,UA,28.1068750000000000
546,449.71,1026,IAD,0FYkDuZ1Gh6TlvJMkNtn1906H,407.60,40.00,2.11,2016-01-25T06:30,2016-01-25T09:23-05:00,854,120,52,UA,26.4535294117647059
547,449.71,910,IAD,0FYkDuZ1Gh6TlvJMkNtn1905J,407.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,733,120,57,UA,29.9806666666666667
548,449.71,980,IAD,0FYkDuZ1Gh6TlvJMkNtn1905m,407.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,803,120,57,UA,28.1068750000000000
549,450.71,777,IAD,0FYkDuZ1Gh6TlvJMkNtn1904R,408.60,40.00,2.11,2016-01-25T07:15,2016-01-25T10:15-05:00,605,120,52,UA,37.5591666666666667
550,458.71,949,IAD,0FYkDuZ1Gh6TlvJMkNtn1905c,416.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:13-05:00,777,120,52,UA,30.5806666666666667
551,424.71,957,IAD,0FYkDuZ1Gh6TlvJMkNtn1905C,382.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52,UA,28.3140000000000000
552,424.71,846,IAD,0FYkDuZ1Gh6TlvJMkNtn1904W,382.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,674,120,52,UA,30.3364285714285714
553,424.71,976,IAD,0FYkDuZ1Gh6TlvJMkNtn1905P,382.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,804,120,52,UA,26.5443750000000000
554,424.71,904,IAD,0FYkDuZ1Gh6TlvJMkNtn1904r,382.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,732,120,52,UA,28.3140000000000000
555,424.81,911,IAD,0FYkDuZ1Gh6TlvJMkNtn1900N,382.70,40.00,2.11,2016-01-25T09:30,2016-01-25T12:36-05:00,734,120,57,AC,28.3206666666666667
556,424.81,911,IAD,0FYkDuZ1Gh6TlvJMkNtn1906o,382.70,40.00,2.11,2016-01-25T09:30,2016-01-25T12:36-05:00,734,120,57,AC,28.3206666666666667
557,428.04,881,IAD,0FYkDuZ1Gh6TlvJMkNtn1906g,385.93,40.00,2.11,2016-01-25T09:15,2016-01-25T12:19-05:00,704,120,57,AC,30.5742857142857143
558,428.04,911,IAD,0FYkDuZ1Gh6TlvJMkNtn1904x,385.93,40.00,2.11,2016-01-25T09:30,2016-01-25T12:36-05:00,734,120,57,UA,28.5360000000000000
559,428.04,869,IAD,0FYkDuZ1Gh6TlvJMkNtn1906e,385.93,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,692,120,57,AC,30.5742857142857143
560,428.04,1009,IAD,0FYkDuZ1Gh6TlvJMkNtn1900P,385.93,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57,AC,26.7525000000000000
561,428.04,869,IAD,0FYkDuZ1Gh6TlvJMkNtn1900K,385.93,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,692,120,57,AC,30.5742857142857143
562,428.04,881,IAD,0FYkDuZ1Gh6TlvJMkNtn1900L,385.93,40.00,2.11,2016-01-25T09:15,2016-01-25T12:19-05:00,704,120,57,AC,30.5742857142857143
563,428.04,1009,IAD,0FYkDuZ1Gh6TlvJMkNtn1900R,385.93,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57,AC,26.7525000000000000
564,428.04,1009,IAD,0FYkDuZ1Gh6TlvJMkNtn1900Q,385.93,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57,AC,26.7525000000000000
565,433.71,924,IAD,0FYkDuZ1Gh6TlvJMkNtn1905A,391.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:33-05:00,747,120,57,UA,28.9140000000000000
566,435.71,827,IAD,0FYkDuZ1Gh6TlvJMkNtn1906X,393.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,650,120,57,UA,33.5161538461538462
567,436.71,717,IAD,0FYkDuZ1Gh6TlvJMkNtn1901x,394.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:39-05:00,545,120,52,UA,39.7009090909090909
568,436.71,804,IAD,0FYkDuZ1Gh6TlvJMkNtn1900v,394.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:00-05:00,630,120,54,UA,33.5930769230769231
569,436.71,657,IAD,0FYkDuZ1Gh6TlvJMkNtn1900t,394.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:25-05:00,485,120,52,UA,43.6710000000000000
570,436.71,858,IAD,0FYkDuZ1Gh6TlvJMkNtn1903J,394.60,40.00,2.11,2016-01-25T03:15,2016-01-25T06:20-05:00,684,120,54,UA,31.1935714285714286
571,436.71,736,IAD,0FYkDuZ1Gh6TlvJMkNtn1902F,394.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,564,120,52,UA,36.3925000000000000
572,443.71,927,IAD,0FYkDuZ1Gh6TlvJMkNtn1905N,401.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,750,120,57,UA,29.5806666666666667
573,445.71,1002,IAD,0FYkDuZ1Gh6TlvJMkNtn1907a,403.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:47-05:00,825,120,57,UA,27.8568750000000000
574,447.71,872,IAD,0FYkDuZ1Gh6TlvJMkNtn19052,405.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,695,120,57,UA,31.9792857142857143
575,447.71,841,IAD,0FYkDuZ1Gh6TlvJMkNtn1900J,405.60,40.00,2.11,2016-01-25T08:45,2016-01-25T11:52-05:00,669,120,52,B6,31.9792857142857143
576,452.59,916,IAD,0FYkDuZ1Gh6TlvJMkNtn1907C,410.48,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,739,120,57,UA,30.1726666666666667
577,454.91,1009,IAD,0FYkDuZ1Gh6TlvJMkNtn1907m,412.80,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57,UA,28.4318750000000000
578,454.91,1009,IAD,0FYkDuZ1Gh6TlvJMkNtn1907l,412.80,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57,UA,28.4318750000000000
579,454.91,869,IAD,0FYkDuZ1Gh6TlvJMkNtn1906v,412.80,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,692,120,57,UA,32.4935714285714286
580,454.91,1009,IAD,0FYkDuZ1Gh6TlvJMkNtn1907n,412.80,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,832,120,57,UA,28.4318750000000000
581,455.99,869,IAD,0FYkDuZ1Gh6TlvJMkNtn19059,413.88,40.00,2.11,2016-01-25T09:30,2016-01-25T12:31-05:00,692,120,57,UA,32.5707142857142857
582,484.71,938,IAD,0FYkDuZ1Gh6TlvJMkNtn1907q,442.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,761,120,57,UA,32.3140000000000000
583,484.71,938,IAD,0FYkDuZ1Gh6TlvJMkNtn1907p,442.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,761,120,57,UA,32.3140000000000000
584,496.72,1003,IAD,0FYkDuZ1Gh6TlvJMkNtn1900T,454.61,40.00,2.11,2016-01-25T06:15,2016-01-25T09:10-05:00,831,120,52,B6,31.0450000000000000
585,496.72,1003,IAD,0FYkDuZ1Gh6TlvJMkNtn1900S,454.61,40.00,2.11,2016-01-25T06:15,2016-01-25T09:10-05:00,831,120,52,B6,31.0450000000000000
586,468.71,886,IAD,0FYkDuZ1Gh6TlvJMkNtn1904K,426.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,709,120,57,UA,33.4792857142857143
587,468.71,826,IAD,0FYkDuZ1Gh6TlvJMkNtn1903p,426.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,649,120,57,UA,36.0546153846153846
588,468.71,796,IAD,0FYkDuZ1Gh6TlvJMkNtn1903U,426.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:32-05:00,619,120,57,UA,36.0546153846153846
589,469.71,948,IAD,0FYkDuZ1Gh6TlvJMkNtn1905z,427.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:10-05:00,776,120,52,UA,31.3140000000000000
590,469.71,857,IAD,0FYkDuZ1Gh6TlvJMkNtn1905K,427.60,40.00,2.11,2016-01-25T11:30,2016-01-25T14:28-05:00,685,120,52,UA,33.5507142857142857
591,469.71,1009,IAD,0FYkDuZ1Gh6TlvJMkNtn1906R,427.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:25-05:00,837,120,52,UA,29.3568750000000000
592,469.71,1024,IAD,0FYkDuZ1Gh6TlvJMkNtn1906V,427.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:10-05:00,852,120,52,UA,27.6300000000000000
593,469.71,957,IAD,0FYkDuZ1Gh6TlvJMkNtn19064,427.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:46-05:00,785,120,52,UA,31.3140000000000000
594,477.71,917,IAD,0FYkDuZ1Gh6TlvJMkNtn1905o,435.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,740,120,57,UA,31.8473333333333333
595,477.71,917,IAD,0FYkDuZ1Gh6TlvJMkNtn1905p,435.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,740,120,57,UA,31.8473333333333333
596,477.71,923,IAD,0FYkDuZ1Gh6TlvJMkNtn1907c,435.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:13-05:00,751,120,52,UA,31.8473333333333333
597,480.71,947,IAD,0FYkDuZ1Gh6TlvJMkNtn1906E,438.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:13-05:00,775,120,52,UA,32.0473333333333333
598,485.71,932,IAD,0FYkDuZ1Gh6TlvJMkNtn1906B,443.60,40.00,2.11,2016-01-25T09:15,2016-01-25T12:25-05:00,755,120,57,UA,32.3806666666666667
599,501.71,1015,IAD,0FYkDuZ1Gh6TlvJMkNtn1906p,459.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:35-05:00,838,120,57,UA,31.3568750000000000
600,501.71,857,IAD,0FYkDuZ1Gh6TlvJMkNtn1905n,459.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:35-05:00,680,120,57,UA,35.8364285714285714
601,501.71,877,IAD,0FYkDuZ1Gh6TlvJMkNtn19061,459.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:35-05:00,700,120,57,UA,35.8364285714285714
602,470.71,812,IAD,0FYkDuZ1Gh6TlvJMkNtn19053,428.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:25-05:00,640,120,52,UA,36.2084615384615385
603,470.71,959,IAD,0FYkDuZ1Gh6TlvJMkNtn19065,428.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:00-05:00,785,120,54,UA,31.3806666666666667
604,470.71,887,IAD,0FYkDuZ1Gh6TlvJMkNtn1905S,428.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:25-05:00,715,120,52,UA,33.6221428571428571
605,470.71,959,IAD,0FYkDuZ1Gh6TlvJMkNtn19067,428.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:00-05:00,785,120,54,UA,31.3806666666666667
606,470.71,899,IAD,0FYkDuZ1Gh6TlvJMkNtn1905X,428.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:13-05:00,727,120,52,UA,33.6221428571428571
607,470.71,899,IAD,0FYkDuZ1Gh6TlvJMkNtn1905W,428.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:13-05:00,727,120,52,UA,33.6221428571428571
608,470.71,897,IAD,0FYkDuZ1Gh6TlvJMkNtn1905V,428.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:15-05:00,725,120,52,UA,33.6221428571428571
609,470.71,959,IAD,0FYkDuZ1Gh6TlvJMkNtn19066,428.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:00-05:00,785,120,54,UA,31.3806666666666667
610,470.71,959,IAD,0FYkDuZ1Gh6TlvJMkNtn19068,428.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:00-05:00,785,120,54,UA,31.3806666666666667
611,470.71,887,IAD,0FYkDuZ1Gh6TlvJMkNtn1905R,428.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:25-05:00,715,120,52,UA,33.6221428571428571
612,471.71,846,IAD,0FYkDuZ1Gh6TlvJMkNtn19076,429.60,40.00,2.11,2016-01-25T05:45,2016-01-25T08:39-05:00,674,120,52,UA,33.6935714285714286
613,472.71,870,IAD,0FYkDuZ1Gh6TlvJMkNtn1907D,430.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,693,120,57,UA,33.7650000000000000
614,473.71,884,IAD,0FYkDuZ1Gh6TlvJMkNtn1905T,431.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,712,120,52,UA,33.8364285714285714
615,473.71,954,IAD,0FYkDuZ1Gh6TlvJMkNtn19069,431.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,782,120,52,UA,31.5806666666666667
616,478.71,827,IAD,0FYkDuZ1Gh6TlvJMkNtn19073,436.60,40.00,2.11,2016-01-25T09:30,2016-01-25T12:30-05:00,650,120,57,UA,36.8238461538461538
617,483.71,933,IAD,0FYkDuZ1Gh6TlvJMkNtn1906A,441.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:05-05:00,759,120,54,UA,32.2473333333333333
618,494.71,739,IAD,0FYkDuZ1Gh6TlvJMkNtn1904w,452.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:17-05:00,567,120,52,UA,41.2258333333333333
619,496.71,815,IAD,0FYkDuZ1Gh6TlvJMkNtn1904L,454.60,40.00,2.11,2016-01-25T07:15,2016-01-25T10:15-05:00,643,120,52,UA,38.2084615384615385
620,496.71,730,IAD,0FYkDuZ1Gh6TlvJMkNtn1900w,454.60,40.00,2.11,2016-01-25T03:00,2016-01-25T06:00-05:00,556,120,54,UA,41.3925000000000000
621,496.71,731,IAD,0FYkDuZ1Gh6TlvJMkNtn1903Y,454.60,40.00,2.11,2016-01-25T05:30,2016-01-25T08:25-05:00,559,120,52,UA,41.3925000000000000
622,496.71,621,IAD,0FYkDuZ1Gh6TlvJMkNtn1902P,454.60,40.00,2.11,2016-01-25T07:15,2016-01-25T10:15-05:00,449,120,52,UA,49.6710000000000000
623,497.71,912,IAD,0FYkDuZ1Gh6TlvJMkNtn1906F,455.60,40.00,2.11,2016-01-25T09:45,2016-01-25T12:45-05:00,735,120,57,UA,33.1806666666666667
624,500.71,930,IAD,0FYkDuZ1Gh6TlvJMkNtn1906N,458.60,40.00,2.11,2016-01-25T05:15,2016-01-25T08:20-05:00,758,120,52,UA,33.3806666666666667
