id,totalcost,totalduration,airport,flightid,flightcost,parkingcost,drivingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration
1035,457.01,911,DCA,RSETozIzLjLQdvO1tO9iRU00Y,388.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:50-05:00,815,75,21
1036,487.01,946,DCA,RSETozIzLjLQdvO1tO9iRU06y,418.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,850,75,21
1037,490.01,858,DCA,RSETozIzLjLQdvO1tO9iRU06P,421.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:29-05:00,762,75,21
1038,490.01,869,DCA,RSETozIzLjLQdvO1tO9iRU07v,421.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21
1039,447.01,821,DCA,RSETozIzLjLQdvO1tO9iRU05B,378.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21
1040,447.01,797,DCA,RSETozIzLjLQdvO1tO9iRU04x,378.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,701,75,21
1041,449.01,888,DCA,RSETozIzLjLQdvO1tO9iRU05n,380.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,792,75,21
1042,449.01,901,DCA,RSETozIzLjLQdvO1tO9iRU05y,380.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,805,75,21
1043,449.01,961,DCA,RSETozIzLjLQdvO1tO9iRU06S,380.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,865,75,21
1044,449.01,752,DCA,RSETozIzLjLQdvO1tO9iRU04J,380.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,651,75,26
1045,453.01,987,DCA,RSETozIzLjLQdvO1tO9iRU06j,384.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,891,75,21
1046,453.01,650,DCA,RSETozIzLjLQdvO1tO9iRU01w,384.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,554,75,21
1047,453.01,914,DCA,RSETozIzLjLQdvO1tO9iRU06B,384.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21
1048,453.01,820,DCA,RSETozIzLjLQdvO1tO9iRU05N,384.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:29-05:00,724,75,21
1049,467.01,770,DCA,RSETozIzLjLQdvO1tO9iRU055,398.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,673,75,22
1050,476.01,833,DCA,RSETozIzLjLQdvO1tO9iRU05v,407.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,736,75,22
1051,476.01,885,DCA,RSETozIzLjLQdvO1tO9iRU06N,407.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,789,75,21
1052,476.01,924,DCA,RSETozIzLjLQdvO1tO9iRU06e,407.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,828,75,21
1053,476.01,757,DCA,RSETozIzLjLQdvO1tO9iRU05E,407.60,68.00,0.41,2016-01-25T14:15,2016-01-25T15:59-05:00,660,75,22
1054,476.01,961,DCA,RSETozIzLjLQdvO1tO9iRU06t,407.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,865,75,21
1055,476.01,885,DCA,RSETozIzLjLQdvO1tO9iRU06M,407.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,789,75,21
1056,477.01,839,DCA,RSETozIzLjLQdvO1tO9iRU060,408.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,743,75,21
1057,477.01,906,DCA,RSETozIzLjLQdvO1tO9iRU06Z,408.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,810,75,21
1058,477.01,896,DCA,RSETozIzLjLQdvO1tO9iRU06V,408.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21
1059,477.01,896,DCA,RSETozIzLjLQdvO1tO9iRU06W,408.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,800,75,21
1060,477.01,821,DCA,RSETozIzLjLQdvO1tO9iRU05o,408.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21
1061,477.01,906,DCA,RSETozIzLjLQdvO1tO9iRU06a,408.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,810,75,21
1062,477.01,839,DCA,RSETozIzLjLQdvO1tO9iRU05z,408.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,743,75,21
1063,478.02,884,DCA,RSETozIzLjLQdvO1tO9iRU06O,409.61,68.00,0.41,2016-01-25T10:15,2016-01-25T12:00-05:00,788,75,21
1064,485.01,891,DCA,RSETozIzLjLQdvO1tO9iRU00a,416.60,68.00,0.41,2016-01-25T11:30,2016-01-25T13:10-05:00,794,75,22
1065,485.01,832,DCA,RSETozIzLjLQdvO1tO9iRU00X,416.60,68.00,0.41,2016-01-25T11:30,2016-01-25T13:10-05:00,735,75,22
1066,485.01,956,DCA,RSETozIzLjLQdvO1tO9iRU06z,416.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,860,75,21
1067,488.01,719,DCA,RSETozIzLjLQdvO1tO9iRU056,419.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,623,75,21
1068,493.01,834,DCA,RSETozIzLjLQdvO1tO9iRU07o,424.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,738,75,21
1069,493.01,715,DCA,RSETozIzLjLQdvO1tO9iRU07G,424.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,618,75,22
1070,493.01,774,DCA,RSETozIzLjLQdvO1tO9iRU07Z,424.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,678,75,21
1071,494.01,736,DCA,RSETozIzLjLQdvO1tO9iRU07Q,425.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,640,75,21
1072,495.01,740,DCA,RSETozIzLjLQdvO1tO9iRU05Y,426.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,644,75,21
1073,495.01,800,DCA,RSETozIzLjLQdvO1tO9iRU062,426.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,704,75,21
1074,496.01,863,DCA,RSETozIzLjLQdvO1tO9iRU00Z,427.60,68.00,0.41,2016-01-25T11:30,2016-01-25T13:10-05:00,766,75,22
1075,501.01,934,DCA,RSETozIzLjLQdvO1tO9iRU079,432.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,838,75,21
1076,501.01,740,DCA,RSETozIzLjLQdvO1tO9iRU05g,432.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,644,75,21
1077,504.01,863,DCA,RSETozIzLjLQdvO1tO9iRU082,435.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,767,75,21
1078,507.01,887,DCA,RSETozIzLjLQdvO1tO9iRU06u,438.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,791,75,21
1079,512.01,581,DCA,RSETozIzLjLQdvO1tO9iRU05e,443.60,68.00,0.41,2016-01-25T14:15,2016-01-25T15:59-05:00,484,75,22
1080,513.01,750,DCA,RSETozIzLjLQdvO1tO9iRU06x,444.60,68.00,0.41,2016-01-25T06:15,2016-01-25T08:00-05:00,654,75,21
1081,514.01,934,DCA,RSETozIzLjLQdvO1tO9iRU07F,445.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,838,75,21
1082,514.01,835,DCA,RSETozIzLjLQdvO1tO9iRU06h,445.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,739,75,21
1083,518.01,881,DCA,RSETozIzLjLQdvO1tO9iRU073,449.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21
1084,518.01,821,DCA,RSETozIzLjLQdvO1tO9iRU06d,449.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21
1085,528.01,706,DCA,RSETozIzLjLQdvO1tO9iRU05u,459.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,610,75,21
1086,528.02,962,DCA,RSETozIzLjLQdvO1tO9iRU07X,459.61,68.00,0.41,2016-01-25T06:45,2016-01-25T08:35-05:00,866,75,21
1087,528.02,757,DCA,RSETozIzLjLQdvO1tO9iRU06L,459.61,68.00,0.41,2016-01-25T10:15,2016-01-25T12:00-05:00,661,75,21
1088,530.01,727,DCA,RSETozIzLjLQdvO1tO9iRU06A,461.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,630,75,22
1089,533.01,756,DCA,RSETozIzLjLQdvO1tO9iRU07t,464.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,659,75,22
1090,538.01,941,DCA,RSETozIzLjLQdvO1tO9iRU07V,469.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,840,75,26
1091,540.01,800,DCA,RSETozIzLjLQdvO1tO9iRU06r,471.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,704,75,21
1092,545.01,800,DCA,RSETozIzLjLQdvO1tO9iRU06w,476.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,704,75,21
1093,546.01,694,DCA,RSETozIzLjLQdvO1tO9iRU07m,477.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,598,75,21
1094,555.01,858,DCA,RSETozIzLjLQdvO1tO9iRU00b,486.60,68.00,0.41,2016-01-25T06:15,2016-01-25T08:00-05:00,762,75,21
1095,564.01,934,DCA,RSETozIzLjLQdvO1tO9iRU07k,495.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,838,75,21
1096,569.01,987,DCA,RSETozIzLjLQdvO1tO9iRU080,500.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,891,75,21
1097,569.01,888,DCA,RSETozIzLjLQdvO1tO9iRU07a,500.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,792,75,21
1098,577.01,954,DCA,RSETozIzLjLQdvO1tO9iRU07x,508.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,858,75,21
1099,604.01,740,DCA,RSETozIzLjLQdvO1tO9iRU07J,535.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,644,75,21
1100,623.01,825,DCA,RSETozIzLjLQdvO1tO9iRU07s,554.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,729,75,21
1101,623.01,838,DCA,RSETozIzLjLQdvO1tO9iRU07w,554.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:29-05:00,742,75,21
1102,623.01,868,DCA,RSETozIzLjLQdvO1tO9iRU083,554.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:29-05:00,772,75,21
1103,623.01,779,DCA,RSETozIzLjLQdvO1tO9iRU07f,554.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,682,75,22
1104,625.01,815,DCA,RSETozIzLjLQdvO1tO9iRU07q,556.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,719,75,21
1105,643.01,764,DCA,RSETozIzLjLQdvO1tO9iRU07p,574.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,668,75,21
1106,643.01,831,DCA,RSETozIzLjLQdvO1tO9iRU084,574.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,735,75,21
1107,644.01,735,DCA,RSETozIzLjLQdvO1tO9iRU07h,575.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,639,75,21
1108,730.01,756,DCA,RSETozIzLjLQdvO1tO9iRU07z,661.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,660,75,21
1109,730.01,724,DCA,RSETozIzLjLQdvO1tO9iRU07r,661.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,628,75,21
1110,730.01,690,DCA,RSETozIzLjLQdvO1tO9iRU07j,661.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,594,75,21
1111,730.01,759,DCA,RSETozIzLjLQdvO1tO9iRU081,661.60,68.00,0.41,2016-01-25T13:45,2016-01-25T15:30-05:00,663,75,21
1112,730.01,682,DCA,RSETozIzLjLQdvO1tO9iRU07g,661.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,586,75,21
1113,730.01,633,DCA,RSETozIzLjLQdvO1tO9iRU07W,661.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,536,75,22
1114,730.01,623,DCA,RSETozIzLjLQdvO1tO9iRU07T,661.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,527,75,21
1115,730.01,689,DCA,RSETozIzLjLQdvO1tO9iRU07i,661.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,593,75,21
1116,730.01,621,DCA,RSETozIzLjLQdvO1tO9iRU07R,661.60,68.00,0.41,2016-01-25T13:45,2016-01-25T15:30-05:00,525,75,21
1117,259.01,602,DCA,RSETozIzLjLQdvO1tO9iRU004,190.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,506,75,21
1118,259.01,590,DCA,RSETozIzLjLQdvO1tO9iRU003,190.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,494,75,21
1119,259.01,635,DCA,RSETozIzLjLQdvO1tO9iRU00A,190.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,539,75,21
1120,259.01,663,DCA,RSETozIzLjLQdvO1tO9iRU00E,190.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,566,75,22
1121,259.01,722,DCA,RSETozIzLjLQdvO1tO9iRU00d,190.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,626,75,21
1122,259.01,755,DCA,RSETozIzLjLQdvO1tO9iRU00v,190.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,659,75,21
1123,259.01,695,DCA,RSETozIzLjLQdvO1tO9iRU00k,190.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,599,75,21
1124,297.01,696,DCA,RSETozIzLjLQdvO1tO9iRU00L,228.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,600,75,21
1125,301.01,1020,DCA,RSETozIzLjLQdvO1tO9iRU03K,232.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,924,75,21
1126,303.01,809,DCA,RSETozIzLjLQdvO1tO9iRU04I,234.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,713,75,21
1127,303.01,864,DCA,RSETozIzLjLQdvO1tO9iRU050,234.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,767,75,22
1128,303.01,803,DCA,RSETozIzLjLQdvO1tO9iRU04E,234.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,707,75,21
1129,303.01,809,DCA,RSETozIzLjLQdvO1tO9iRU04H,234.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,713,75,21
1130,358.01,632,DCA,RSETozIzLjLQdvO1tO9iRU00O,289.60,68.00,0.41,2016-01-25T15:15,2016-01-25T17:00-05:00,536,75,21
1131,368.01,594,DCA,RSETozIzLjLQdvO1tO9iRU00e,299.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:43-05:00,497,75,22
1132,368.01,711,DCA,RSETozIzLjLQdvO1tO9iRU01E,299.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,615,75,21
1133,383.01,846,DCA,RSETozIzLjLQdvO1tO9iRU03a,314.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,750,75,21
1134,383.01,864,DCA,RSETozIzLjLQdvO1tO9iRU03v,314.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,768,75,21
1135,383.01,858,DCA,RSETozIzLjLQdvO1tO9iRU03t,314.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21
1136,383.01,974,DCA,RSETozIzLjLQdvO1tO9iRU05A,314.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,878,75,21
1137,383.01,819,DCA,RSETozIzLjLQdvO1tO9iRU03I,314.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,723,75,21
1138,383.01,918,DCA,RSETozIzLjLQdvO1tO9iRU04e,314.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,822,75,21
1139,383.01,746,DCA,RSETozIzLjLQdvO1tO9iRU02V,314.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,650,75,21
1140,383.01,744,DCA,RSETozIzLjLQdvO1tO9iRU02U,314.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,648,75,21
1141,383.01,806,DCA,RSETozIzLjLQdvO1tO9iRU033,314.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,710,75,21
1142,383.01,914,DCA,RSETozIzLjLQdvO1tO9iRU04S,314.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21
1143,383.01,924,DCA,RSETozIzLjLQdvO1tO9iRU04k,314.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,828,75,21
1144,383.01,921,DCA,RSETozIzLjLQdvO1tO9iRU04g,314.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,825,75,21
1145,383.01,966,DCA,RSETozIzLjLQdvO1tO9iRU054,314.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,870,75,21
1146,383.01,846,DCA,RSETozIzLjLQdvO1tO9iRU03T,314.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,745,75,26
1147,399.01,767,DCA,RSETozIzLjLQdvO1tO9iRU06I,330.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,671,75,21
1148,399.01,828,DCA,RSETozIzLjLQdvO1tO9iRU06i,330.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,731,75,22
1149,399.01,887,DCA,RSETozIzLjLQdvO1tO9iRU076,330.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,791,75,21
1150,400.01,891,DCA,RSETozIzLjLQdvO1tO9iRU077,331.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,790,75,26
1151,425.01,670,DCA,RSETozIzLjLQdvO1tO9iRU05w,356.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,573,75,22
1152,425.01,909,DCA,RSETozIzLjLQdvO1tO9iRU07S,356.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,813,75,21
1153,425.01,954,DCA,RSETozIzLjLQdvO1tO9iRU07d,356.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,858,75,21
1154,425.01,774,DCA,RSETozIzLjLQdvO1tO9iRU06m,356.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,678,75,21
1155,425.01,834,DCA,RSETozIzLjLQdvO1tO9iRU07A,356.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,738,75,21
1156,425.01,884,DCA,RSETozIzLjLQdvO1tO9iRU07I,356.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,783,75,26
1157,425.01,814,DCA,RSETozIzLjLQdvO1tO9iRU070,356.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,718,75,21
1158,446.01,858,DCA,RSETozIzLjLQdvO1tO9iRU05V,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,757,75,26
1159,446.01,836,DCA,RSETozIzLjLQdvO1tO9iRU05M,377.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,740,75,21
1160,446.01,926,DCA,RSETozIzLjLQdvO1tO9iRU065,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,825,75,26
1161,446.01,843,DCA,RSETozIzLjLQdvO1tO9iRU05Q,377.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,747,75,21
1162,446.01,942,DCA,RSETozIzLjLQdvO1tO9iRU06G,377.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21
1163,446.01,770,DCA,RSETozIzLjLQdvO1tO9iRU04j,377.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,674,75,21
1164,446.01,836,DCA,RSETozIzLjLQdvO1tO9iRU05K,377.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,740,75,21
1165,446.01,858,DCA,RSETozIzLjLQdvO1tO9iRU05W,377.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,757,75,26
1166,450.01,930,DCA,RSETozIzLjLQdvO1tO9iRU07n,381.60,68.00,0.41,2016-01-25T05:00,2016-01-25T06:50-05:00,834,75,21
1167,487.01,958,DCA,RSETozIzLjLQdvO1tO9iRU074,418.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,862,75,21
1168,487.01,898,DCA,RSETozIzLjLQdvO1tO9iRU06f,418.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,802,75,21
1169,487.01,838,DCA,RSETozIzLjLQdvO1tO9iRU06D,418.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,742,75,21
1170,570.01,778,DCA,RSETozIzLjLQdvO1tO9iRU07C,501.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:29-05:00,682,75,21
1171,261.01,791,DCA,RSETozIzLjLQdvO1tO9iRU00M,192.60,68.00,0.41,2016-01-25T09:30,2016-01-25T11:20-05:00,690,75,26
1172,279.01,589,DCA,RSETozIzLjLQdvO1tO9iRU00C,210.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,493,75,21
1173,279.01,702,DCA,RSETozIzLjLQdvO1tO9iRU00u,210.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,606,75,21
1174,279.01,724,DCA,RSETozIzLjLQdvO1tO9iRU00w,210.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,628,75,21
1175,279.01,726,DCA,RSETozIzLjLQdvO1tO9iRU00p,210.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,630,75,21
1176,279.01,649,DCA,RSETozIzLjLQdvO1tO9iRU00s,210.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,553,75,21
1177,279.01,642,DCA,RSETozIzLjLQdvO1tO9iRU00c,210.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,546,75,21
1178,279.01,652,DCA,RSETozIzLjLQdvO1tO9iRU00n,210.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,556,75,21
1179,279.01,695,DCA,RSETozIzLjLQdvO1tO9iRU00t,210.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,599,75,21
1180,279.01,592,DCA,RSETozIzLjLQdvO1tO9iRU00D,210.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,496,75,21
1181,279.01,583,DCA,RSETozIzLjLQdvO1tO9iRU009,210.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,486,75,22
1182,279.01,561,DCA,RSETozIzLjLQdvO1tO9iRU006,210.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,465,75,21
1183,279.01,621,DCA,RSETozIzLjLQdvO1tO9iRU00G,210.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,525,75,21
1184,279.01,740,DCA,RSETozIzLjLQdvO1tO9iRU00x,210.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,644,75,21
1185,279.01,666,DCA,RSETozIzLjLQdvO1tO9iRU00o,210.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,570,75,21
1186,283.01,949,DCA,RSETozIzLjLQdvO1tO9iRU02B,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,853,75,21
1187,283.01,797,DCA,RSETozIzLjLQdvO1tO9iRU01P,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21
1188,283.01,752,DCA,RSETozIzLjLQdvO1tO9iRU01C,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,656,75,21
1189,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01r,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21
1190,283.01,936,DCA,RSETozIzLjLQdvO1tO9iRU028,214.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,840,75,21
1191,283.01,777,DCA,RSETozIzLjLQdvO1tO9iRU01K,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,681,75,21
1192,283.01,946,DCA,RSETozIzLjLQdvO1tO9iRU02A,214.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,850,75,21
1193,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01n,214.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,775,75,26
1194,283.01,819,DCA,RSETozIzLjLQdvO1tO9iRU01V,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,723,75,21
1195,283.01,831,DCA,RSETozIzLjLQdvO1tO9iRU01d,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,735,75,21
1196,283.01,857,DCA,RSETozIzLjLQdvO1tO9iRU01i,214.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,761,75,21
1197,283.01,880,DCA,RSETozIzLjLQdvO1tO9iRU01t,214.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,783,75,22
1198,283.01,797,DCA,RSETozIzLjLQdvO1tO9iRU010,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21
1199,283.01,1006,DCA,RSETozIzLjLQdvO1tO9iRU02f,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,910,75,21
1200,283.01,692,DCA,RSETozIzLjLQdvO1tO9iRU011,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,596,75,21
1201,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01s,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21
1202,283.01,819,DCA,RSETozIzLjLQdvO1tO9iRU01U,214.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,723,75,21
1203,283.01,857,DCA,RSETozIzLjLQdvO1tO9iRU01j,214.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,761,75,21
1204,283.01,826,DCA,RSETozIzLjLQdvO1tO9iRU01a,214.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,730,75,21
1205,283.01,939,DCA,RSETozIzLjLQdvO1tO9iRU029,214.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,843,75,21
1206,283.01,698,DCA,RSETozIzLjLQdvO1tO9iRU013,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,602,75,21
1207,283.01,825,DCA,RSETozIzLjLQdvO1tO9iRU01Z,214.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,729,75,21
1208,283.01,662,DCA,RSETozIzLjLQdvO1tO9iRU00m,214.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,565,75,22
