id,airport,departuretime,arrivaltime,duration,cost,tripid
2,BWI,2016-01-25T07:40-05:00,2016-01-25T10:40-08:00,360,143.10,2ciqOzND4aTUuEtKvqnX82002
3,BWI,2016-01-25T13:20-05:00,2016-01-25T18:51-08:00,511,151.60,2ciqOzND4aTUuEtKvqnX82007
22,BWI,2016-01-25T17:15-05:00,2016-01-26T00:22-08:00,607,156.60,2ciqOzND4aTUuEtKvqnX8200E
23,BWI,2016-01-25T17:15-05:00,2016-01-26T00:02-08:00,587,156.60,2ciqOzND4aTUuEtKvqnX8200D
24,BWI,2016-01-25T08:12-05:00,2016-01-25T13:23-08:00,491,179.60,2ciqOzND4aTUuEtKvqnX8200U
25,BWI,2016-01-25T16:10-05:00,2016-01-25T23:08-08:00,598,190.60,2ciqOzND4aTUuEtKvqnX8200F
26,BWI,2016-01-25T10:56-05:00,2016-01-25T20:11-08:00,735,194.60,2ciqOzND4aTUuEtKvqnX8200s
27,BWI,2016-01-25T10:56-05:00,2016-01-25T20:11-08:00,735,194.60,2ciqOzND4aTUuEtKvqnX8200r
28,BWI,2016-01-25T10:56-05:00,2016-01-25T18:51-08:00,655,194.60,2ciqOzND4aTUuEtKvqnX8200k
29,BWI,2016-01-25T10:56-05:00,2016-01-25T21:03-08:00,787,202.60,2ciqOzND4aTUuEtKvqnX82012
30,BWI,2016-01-25T13:20-05:00,2016-01-25T21:03-08:00,643,202.60,2ciqOzND4aTUuEtKvqnX8200l
31,BWI,2016-01-25T07:47-05:00,2016-01-25T19:22-08:00,875,228.60,2ciqOzND4aTUuEtKvqnX8201t
32,BWI,2016-01-25T07:47-05:00,2016-01-25T19:22-08:00,875,228.60,2ciqOzND4aTUuEtKvqnX8201u
33,BWI,2016-01-25T14:01-05:00,2016-01-25T23:59-08:00,778,228.60,2ciqOzND4aTUuEtKvqnX8201L
34,BWI,2016-01-25T14:01-05:00,2016-01-25T22:53-08:00,712,228.60,2ciqOzND4aTUuEtKvqnX82010
35,BWI,2016-01-25T14:01-05:00,2016-01-25T23:59-08:00,778,228.60,2ciqOzND4aTUuEtKvqnX8201K
36,BWI,2016-01-25T07:47-05:00,2016-01-25T20:37-08:00,950,228.60,2ciqOzND4aTUuEtKvqnX82028
37,BWI,2016-01-25T13:20-05:00,2016-01-25T20:37-08:00,617,228.60,2ciqOzND4aTUuEtKvqnX8200n
38,BWI,2016-01-25T06:01-05:00,2016-01-25T18:06-08:00,905,228.60,2ciqOzND4aTUuEtKvqnX8201z
39,BWI,2016-01-25T13:20-05:00,2016-01-25T23:59-08:00,819,228.60,2ciqOzND4aTUuEtKvqnX8201X
40,BWI,2016-01-25T06:40-05:00,2016-01-25T18:06-08:00,866,228.60,2ciqOzND4aTUuEtKvqnX8201r
62,BWI,2016-01-25T06:40-05:00,2016-01-25T16:05-08:00,745,229.60,2ciqOzND4aTUuEtKvqnX82014
63,BWI,2016-01-25T07:47-05:00,2016-01-25T17:20-08:00,753,229.60,2ciqOzND4aTUuEtKvqnX8201D
64,BWI,2016-01-25T06:40-05:00,2016-01-25T16:05-08:00,745,229.60,2ciqOzND4aTUuEtKvqnX82016
65,BWI,2016-01-25T06:40-05:00,2016-01-25T17:20-08:00,820,229.60,2ciqOzND4aTUuEtKvqnX8201b
72,BWI,2016-01-25T06:01-05:00,2016-01-25T11:28-08:00,507,232.60,2ciqOzND4aTUuEtKvqnX8200f
73,BWI,2016-01-25T17:01-05:00,2016-01-25T22:00-08:00,479,232.60,2ciqOzND4aTUuEtKvqnX8200X
74,BWI,2016-01-25T13:20-05:00,2016-01-25T20:27-08:00,607,232.60,2ciqOzND4aTUuEtKvqnX8200m
75,BWI,2016-01-25T06:20-05:00,2016-01-25T21:37-08:00,1097,234.60,2ciqOzND4aTUuEtKvqnX8200N
76,BWI,2016-01-25T13:20-05:00,2016-01-25T21:05-08:00,645,237.60,2ciqOzND4aTUuEtKvqnX8200u
77,BWI,2016-01-25T13:20-05:00,2016-01-25T20:55-08:00,635,239.60,2ciqOzND4aTUuEtKvqnX8200t
78,BWI,2016-01-25T06:40-05:00,2016-01-25T15:41-08:00,721,239.60,2ciqOzND4aTUuEtKvqnX82017
79,BWI,2016-01-25T06:01-05:00,2016-01-25T15:41-08:00,760,239.60,2ciqOzND4aTUuEtKvqnX8201O
80,BWI,2016-01-25T14:01-05:00,2016-01-25T23:48-08:00,767,239.60,2ciqOzND4aTUuEtKvqnX8201Q
81,BWI,2016-01-25T07:47-05:00,2016-01-25T19:10-08:00,863,239.60,2ciqOzND4aTUuEtKvqnX8201v
82,BWI,2016-01-25T06:40-05:00,2016-01-25T15:41-08:00,721,239.60,2ciqOzND4aTUuEtKvqnX82018
94,BWI,2016-01-25T06:01-05:00,2016-01-25T15:54-08:00,773,244.60,2ciqOzND4aTUuEtKvqnX8201W
95,BWI,2016-01-25T07:47-05:00,2016-01-25T20:05-08:00,918,244.60,2ciqOzND4aTUuEtKvqnX82034
96,BWI,2016-01-25T06:40-05:00,2016-01-25T15:55-08:00,735,244.60,2ciqOzND4aTUuEtKvqnX82026
97,BWI,2016-01-25T13:20-05:00,2016-01-26T00:02-08:00,822,244.60,2ciqOzND4aTUuEtKvqnX8202m
98,BWI,2016-01-25T06:01-05:00,2016-01-25T18:25-08:00,924,244.60,2ciqOzND4aTUuEtKvqnX82035
99,BWI,2016-01-25T06:40-05:00,2016-01-25T15:54-08:00,734,244.60,2ciqOzND4aTUuEtKvqnX8200q
100,BWI,2016-01-25T13:20-05:00,2016-01-26T00:22-08:00,842,244.60,2ciqOzND4aTUuEtKvqnX8202p
101,BWI,2016-01-25T07:47-05:00,2016-01-25T20:52-08:00,965,244.60,2ciqOzND4aTUuEtKvqnX8203D
102,BWI,2016-01-25T13:20-05:00,2016-01-25T23:24-08:00,784,244.60,2ciqOzND4aTUuEtKvqnX8202a
103,BWI,2016-01-25T09:20-05:00,2016-01-25T21:37-08:00,917,244.61,2ciqOzND4aTUuEtKvqnX8200L
104,BWI,2016-01-25T09:20-05:00,2016-01-25T21:37-08:00,917,244.61,2ciqOzND4aTUuEtKvqnX8200M
105,BWI,2016-01-25T06:01-05:00,2016-01-25T21:37-08:00,1018,248.60,2ciqOzND4aTUuEtKvqnX8203Z
106,BWI,2016-01-25T08:12-05:00,2016-01-25T19:22-08:00,850,248.60,2ciqOzND4aTUuEtKvqnX8201x
107,BWI,2016-01-25T08:12-05:00,2016-01-25T18:06-08:00,774,248.60,2ciqOzND4aTUuEtKvqnX8201Z
108,BWI,2016-01-25T08:12-05:00,2016-01-25T20:37-08:00,925,248.60,2ciqOzND4aTUuEtKvqnX8202C
109,BWI,2016-01-25T15:55-05:00,2016-01-25T22:53-08:00,598,248.60,2ciqOzND4aTUuEtKvqnX8200p
110,BWI,2016-01-25T15:55-05:00,2016-01-25T23:59-08:00,664,248.60,2ciqOzND4aTUuEtKvqnX82011
111,BWI,2016-01-25T06:01-05:00,2016-01-25T17:20-08:00,859,249.60,2ciqOzND4aTUuEtKvqnX82020
112,BWI,2016-01-25T06:01-05:00,2016-01-25T16:05-08:00,784,249.60,2ciqOzND4aTUuEtKvqnX8201j
113,BWI,2016-01-25T06:01-05:00,2016-01-25T16:05-08:00,784,249.60,2ciqOzND4aTUuEtKvqnX8201k
114,BWI,2016-01-25T16:10-05:00,2016-01-26T01:48-08:00,758,249.61,2ciqOzND4aTUuEtKvqnX8200K
115,BWI,2016-01-25T16:10-05:00,2016-01-26T01:48-08:00,758,249.61,2ciqOzND4aTUuEtKvqnX8200J
116,BWI,2016-01-25T16:10-05:00,2016-01-26T00:35-08:00,685,249.61,2ciqOzND4aTUuEtKvqnX8200I
117,BWI,2016-01-25T07:47-05:00,2016-01-25T16:05-08:00,678,253.60,2ciqOzND4aTUuEtKvqnX82013
118,BWI,2016-01-25T06:01-05:00,2016-01-25T17:59-08:00,898,254.60,2ciqOzND4aTUuEtKvqnX8202A
119,BWI,2016-01-25T15:55-05:00,2016-01-25T23:32-08:00,637,255.60,2ciqOzND4aTUuEtKvqnX8201h
120,BWI,2016-01-25T14:01-05:00,2016-01-25T23:32-08:00,751,259.60,2ciqOzND4aTUuEtKvqnX8202d
121,BWI,2016-01-25T14:01-05:00,2016-01-25T23:32-08:00,751,259.60,2ciqOzND4aTUuEtKvqnX8202c
122,BWI,2016-01-25T13:20-05:00,2016-01-25T23:32-08:00,792,259.60,2ciqOzND4aTUuEtKvqnX8202n
123,BWI,2016-01-25T10:56-05:00,2016-01-25T21:03-08:00,787,260.60,2ciqOzND4aTUuEtKvqnX8201n
124,BWI,2016-01-25T08:00-05:00,2016-01-25T14:36-08:00,576,261.60,2ciqOzND4aTUuEtKvqnX8200G
125,BWI,2016-01-25T10:22-05:00,2016-01-25T17:13-08:00,591,261.60,2ciqOzND4aTUuEtKvqnX8200H
126,BWI,2016-01-25T06:01-05:00,2016-01-25T17:13-08:00,992,263.60,2ciqOzND4aTUuEtKvqnX8202b
127,BWI,2016-01-25T17:01-05:00,2016-01-25T23:48-08:00,587,263.60,2ciqOzND4aTUuEtKvqnX8200Z
128,BWI,2016-01-25T10:56-05:00,2016-01-25T20:12-08:00,736,272.60,2ciqOzND4aTUuEtKvqnX8201l
129,BWI,2016-01-25T06:01-05:00,2016-01-25T20:12-08:00,992,283.60,2ciqOzND4aTUuEtKvqnX8202o
130,BWI,2016-01-25T08:12-05:00,2016-01-25T18:06-08:00,774,285.60,2ciqOzND4aTUuEtKvqnX82021
133,BWI,2016-01-25T07:47-05:00,2016-01-25T17:25-08:00,758,288.60,2ciqOzND4aTUuEtKvqnX8201y
134,BWI,2016-01-25T13:20-05:00,2016-01-25T21:15-08:00,655,289.60,2ciqOzND4aTUuEtKvqnX8201U
135,BWI,2016-01-25T06:40-05:00,2016-01-25T17:38-08:00,838,289.60,2ciqOzND4aTUuEtKvqnX8202F
143,BWI,2016-01-25T07:47-05:00,2016-01-25T19:07-08:00,860,291.60,2ciqOzND4aTUuEtKvqnX8202H
144,BWI,2016-01-25T08:12-05:00,2016-01-25T20:25-08:00,913,299.60,2ciqOzND4aTUuEtKvqnX8202T
145,BWI,2016-01-25T10:56-05:00,2016-01-25T22:00-08:00,844,303.60,2ciqOzND4aTUuEtKvqnX8202K
146,BWI,2016-01-25T08:12-05:00,2016-01-25T13:20-08:00,488,305.60,2ciqOzND4aTUuEtKvqnX8200i
147,BWI,2016-01-25T06:01-05:00,2016-01-25T15:44-08:00,763,312.60,2ciqOzND4aTUuEtKvqnX8202B
148,BWI,2016-01-25T11:10-05:00,2016-01-26T00:35-08:00,985,313.59,2ciqOzND4aTUuEtKvqnX8200R
149,BWI,2016-01-25T11:10-05:00,2016-01-26T00:35-08:00,985,313.59,2ciqOzND4aTUuEtKvqnX8200Q
150,BWI,2016-01-25T11:10-05:00,2016-01-26T01:48-08:00,1058,313.59,2ciqOzND4aTUuEtKvqnX8200S
151,BWI,2016-01-25T07:47-05:00,2016-01-25T18:10-08:00,803,313.60,2ciqOzND4aTUuEtKvqnX8202G
152,BWI,2016-01-25T10:56-05:00,2016-01-25T20:25-08:00,749,314.60,2ciqOzND4aTUuEtKvqnX82029
153,BWI,2016-01-25T07:47-05:00,2016-01-25T20:25-08:00,968,318.60,2ciqOzND4aTUuEtKvqnX8202x
154,BWI,2016-01-25T06:40-05:00,2016-01-25T15:33-08:00,713,325.60,2ciqOzND4aTUuEtKvqnX8202z
155,BWI,2016-01-25T06:40-05:00,2016-01-25T16:53-08:00,793,326.60,2ciqOzND4aTUuEtKvqnX8203J
156,BWI,2016-01-25T13:20-05:00,2016-01-25T22:13-08:00,713,326.60,2ciqOzND4aTUuEtKvqnX82030
157,BWI,2016-01-25T10:56-05:00,2016-01-25T21:10-08:00,794,326.60,2ciqOzND4aTUuEtKvqnX8203K
158,BWI,2016-01-25T08:12-05:00,2016-01-25T22:13-08:00,1021,326.60,2ciqOzND4aTUuEtKvqnX8203x
159,BWI,2016-01-25T10:56-05:00,2016-01-25T21:10-08:00,794,326.60,2ciqOzND4aTUuEtKvqnX8203L
160,BWI,2016-01-25T06:40-05:00,2016-01-25T17:38-08:00,838,330.60,2ciqOzND4aTUuEtKvqnX8202S
161,BWI,2016-01-25T06:40-05:00,2016-01-25T16:42-08:00,782,330.60,2ciqOzND4aTUuEtKvqnX8202M
162,BWI,2016-01-25T13:20-05:00,2016-01-25T22:56-08:00,756,330.60,2ciqOzND4aTUuEtKvqnX8203C
163,BWI,2016-01-25T06:40-05:00,2016-01-25T14:50-08:00,670,330.60,2ciqOzND4aTUuEtKvqnX82022
164,BWI,2016-01-25T07:47-05:00,2016-01-25T17:44-08:00,777,331.60,2ciqOzND4aTUuEtKvqnX8203I
165,BWI,2016-01-25T08:12-05:00,2016-01-25T17:44-08:00,752,331.60,2ciqOzND4aTUuEtKvqnX8203B
166,BWI,2016-01-25T07:47-05:00,2016-01-25T17:44-08:00,777,331.60,2ciqOzND4aTUuEtKvqnX8203H
167,BWI,2016-01-25T08:12-05:00,2016-01-25T18:25-08:00,793,346.60,2ciqOzND4aTUuEtKvqnX8203U
168,BWI,2016-01-25T06:40-05:00,2016-01-25T17:44-08:00,844,346.60,2ciqOzND4aTUuEtKvqnX8203e
169,BWI,2016-01-25T08:12-05:00,2016-01-25T17:44-08:00,887,350.60,2ciqOzND4aTUuEtKvqnX8203s
170,BWI,2016-01-25T06:01-05:00,2016-01-25T17:58-08:00,897,356.60,2ciqOzND4aTUuEtKvqnX8202w
171,BWI,2016-01-25T08:12-05:00,2016-01-25T18:10-08:00,778,357.60,2ciqOzND4aTUuEtKvqnX8202U
172,BWI,2016-01-25T10:56-05:00,2016-01-25T21:15-08:00,799,360.60,2ciqOzND4aTUuEtKvqnX8202f
173,BWI,2016-01-25T06:01-05:00,2016-01-25T16:42-08:00,821,360.60,2ciqOzND4aTUuEtKvqnX8202j
174,BWI,2016-01-25T10:56-05:00,2016-01-25T21:15-08:00,799,360.60,2ciqOzND4aTUuEtKvqnX8202e
175,BWI,2016-01-25T06:01-05:00,2016-01-25T16:42-08:00,821,360.60,2ciqOzND4aTUuEtKvqnX8202k
176,BWI,2016-01-25T14:01-05:00,2016-01-25T23:33-08:00,752,360.60,2ciqOzND4aTUuEtKvqnX8202Q
177,BWI,2016-01-25T10:56-05:00,2016-01-25T19:33-08:00,697,360.60,2ciqOzND4aTUuEtKvqnX8202I
178,BWI,2016-01-25T06:01-05:00,2016-01-25T17:38-08:00,877,360.60,2ciqOzND4aTUuEtKvqnX8202s
179,BWI,2016-01-25T06:01-05:00,2016-01-25T17:38-08:00,877,360.60,2ciqOzND4aTUuEtKvqnX8202r
184,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,850,360.66,2ciqOzND4aTUuEtKvqnX8203l
185,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,850,360.66,2ciqOzND4aTUuEtKvqnX8200O
186,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,850,360.66,2ciqOzND4aTUuEtKvqnX8203m
187,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,850,360.66,2ciqOzND4aTUuEtKvqnX8200P
188,BWI,2016-01-25T14:01-05:00,2016-01-25T22:00-08:00,659,361.60,2ciqOzND4aTUuEtKvqnX8202E
189,BWI,2016-01-25T06:40-05:00,2016-01-25T17:25-08:00,825,362.60,2ciqOzND4aTUuEtKvqnX8202l
190,BWI,2016-01-25T06:00-05:00,2016-01-25T17:25-08:00,1057,364.66,2ciqOzND4aTUuEtKvqnX8204C
191,BWI,2016-01-25T06:40-05:00,2016-01-25T16:53-08:00,793,367.60,2ciqOzND4aTUuEtKvqnX8203d
192,BWI,2016-01-25T07:47-05:00,2016-01-25T18:08-08:00,801,368.60,2ciqOzND4aTUuEtKvqnX8202i
193,BWI,2016-01-25T13:20-05:00,2016-01-26T00:02-08:00,822,369.60,2ciqOzND4aTUuEtKvqnX8203j
194,BWI,2016-01-25T13:20-05:00,2016-01-26T00:22-08:00,842,369.60,2ciqOzND4aTUuEtKvqnX8203p
195,BWI,2016-01-25T13:20-05:00,2016-01-25T23:24-08:00,784,369.60,2ciqOzND4aTUuEtKvqnX8203c
197,BWI,2016-01-25T13:20-05:00,2016-01-25T22:52-08:00,752,370.60,2ciqOzND4aTUuEtKvqnX8202V
198,BWI,2016-01-25T10:56-05:00,2016-01-25T21:36-08:00,820,375.60,2ciqOzND4aTUuEtKvqnX8203o
199,BWI,2016-01-25T06:40-05:00,2016-01-25T14:44-08:00,664,377.60,2ciqOzND4aTUuEtKvqnX8202J
201,BWI,2016-01-25T10:56-05:00,2016-01-25T21:03-08:00,787,381.60,2ciqOzND4aTUuEtKvqnX8203h
202,BWI,2016-01-25T08:12-05:00,2016-01-25T16:45-08:00,693,383.60,2ciqOzND4aTUuEtKvqnX8203R
203,BWI,2016-01-25T08:12-05:00,2016-01-25T19:33-08:00,861,385.60,2ciqOzND4aTUuEtKvqnX82031
204,BWI,2016-01-25T08:12-05:00,2016-01-25T18:51-08:00,819,385.60,2ciqOzND4aTUuEtKvqnX8202v
210,BWI,2016-01-25T13:20-05:00,2016-01-25T21:03-08:00,643,386.60,2ciqOzND4aTUuEtKvqnX8203G
211,BWI,2016-01-25T08:12-05:00,2016-01-25T16:05-08:00,653,388.60,2ciqOzND4aTUuEtKvqnX8202N
212,BWI,2016-01-25T06:40-05:00,2016-01-25T16:05-08:00,745,388.60,2ciqOzND4aTUuEtKvqnX8202h
213,BWI,2016-01-25T06:01-05:00,2016-01-25T14:44-08:00,703,397.60,2ciqOzND4aTUuEtKvqnX8202Y
214,BWI,2016-01-25T08:12-05:00,2016-01-25T15:40-08:00,628,397.60,2ciqOzND4aTUuEtKvqnX8203M
215,BWI,2016-01-25T06:01-05:00,2016-01-25T16:53-08:00,832,397.60,2ciqOzND4aTUuEtKvqnX8203t
216,BWI,2016-01-25T10:56-05:00,2016-01-25T22:13-08:00,857,397.60,2ciqOzND4aTUuEtKvqnX8203z
217,BWI,2016-01-25T06:01-05:00,2016-01-25T14:44-08:00,703,397.60,2ciqOzND4aTUuEtKvqnX8202X
218,BWI,2016-01-25T06:01-05:00,2016-01-25T16:53-08:00,832,397.60,2ciqOzND4aTUuEtKvqnX8203u
219,BWI,2016-01-25T10:56-05:00,2016-01-25T22:13-08:00,857,397.60,2ciqOzND4aTUuEtKvqnX8203y
220,BWI,2016-01-25T08:12-05:00,2016-01-25T18:08-08:00,776,400.60,2ciqOzND4aTUuEtKvqnX8202q
221,BWI,2016-01-25T09:20-05:00,2016-01-25T22:08-08:00,948,404.61,2ciqOzND4aTUuEtKvqnX8203V
222,BWI,2016-01-25T08:12-05:00,2016-01-25T17:30-08:00,738,413.10,2ciqOzND4aTUuEtKvqnX8202P
223,BWI,2016-01-25T07:47-05:00,2016-01-25T20:11-08:00,924,418.60,2ciqOzND4aTUuEtKvqnX8203X
224,BWI,2016-01-25T07:47-05:00,2016-01-25T20:11-08:00,924,418.60,2ciqOzND4aTUuEtKvqnX8203W
225,BWI,2016-01-25T10:56-05:00,2016-01-25T22:00-08:00,844,421.60,2ciqOzND4aTUuEtKvqnX8203F
226,BWI,2016-01-25T06:40-05:00,2016-01-25T19:13-08:00,933,423.60,2ciqOzND4aTUuEtKvqnX8203a
227,BWI,2016-01-25T06:40-05:00,2016-01-25T20:21-08:00,1001,423.60,2ciqOzND4aTUuEtKvqnX8203q
228,BWI,2016-01-25T06:40-05:00,2016-01-25T18:22-08:00,882,423.60,2ciqOzND4aTUuEtKvqnX8203O
229,BWI,2016-01-25T06:40-05:00,2016-01-25T19:51-08:00,971,423.60,2ciqOzND4aTUuEtKvqnX8203f
230,BWI,2016-01-25T06:40-05:00,2016-01-25T19:13-08:00,933,423.60,2ciqOzND4aTUuEtKvqnX8203b
231,BWI,2016-01-25T06:40-05:00,2016-01-25T18:22-08:00,882,423.60,2ciqOzND4aTUuEtKvqnX8203P
234,BWI,2016-01-25T10:56-05:00,2016-01-25T23:33-08:00,937,433.60,2ciqOzND4aTUuEtKvqnX8204L
235,BWI,2016-01-25T06:01-05:00,2016-01-25T18:51-08:00,950,433.60,2ciqOzND4aTUuEtKvqnX8204P
236,BWI,2016-01-25T06:01-05:00,2016-01-25T17:58-08:00,897,433.60,2ciqOzND4aTUuEtKvqnX8204F
237,BWI,2016-01-25T06:01-05:00,2016-01-25T15:30-08:00,749,433.60,2ciqOzND4aTUuEtKvqnX82044
238,BWI,2016-01-25T10:56-05:00,2016-01-25T21:15-08:00,799,433.60,2ciqOzND4aTUuEtKvqnX82048
239,BWI,2016-01-25T10:56-05:00,2016-01-25T20:55-08:00,779,433.60,2ciqOzND4aTUuEtKvqnX82047
240,BWI,2016-01-25T10:56-05:00,2016-01-25T20:11-08:00,735,433.60,2ciqOzND4aTUuEtKvqnX82042
241,BWI,2016-01-25T06:01-05:00,2016-01-25T18:36-08:00,935,433.60,2ciqOzND4aTUuEtKvqnX8204K
242,BWI,2016-01-25T10:56-05:00,2016-01-25T23:48-08:00,952,437.60,2ciqOzND4aTUuEtKvqnX8204V
243,BWI,2016-01-25T10:56-05:00,2016-01-25T20:04-08:00,728,442.60,2ciqOzND4aTUuEtKvqnX82033
244,BWI,2016-01-25T07:47-05:00,2016-01-25T16:09-08:00,682,442.60,2ciqOzND4aTUuEtKvqnX8202t
245,BWI,2016-01-25T06:01-05:00,2016-01-25T15:44-08:00,763,442.60,2ciqOzND4aTUuEtKvqnX82040
246,BWI,2016-01-25T06:40-05:00,2016-01-25T15:44-08:00,724,442.60,2ciqOzND4aTUuEtKvqnX8203v
247,BWI,2016-01-25T06:01-05:00,2016-01-25T16:09-08:00,788,442.60,2ciqOzND4aTUuEtKvqnX8203E
248,BWI,2016-01-25T07:47-05:00,2016-01-25T15:44-08:00,657,442.60,2ciqOzND4aTUuEtKvqnX8203n
249,BWI,2016-01-25T06:40-05:00,2016-01-25T16:09-08:00,749,442.60,2ciqOzND4aTUuEtKvqnX82037
250,BWI,2016-01-25T09:20-05:00,2016-01-25T20:01-08:00,821,454.61,2ciqOzND4aTUuEtKvqnX8203S
251,BWI,2016-01-25T09:20-05:00,2016-01-25T20:01-08:00,821,454.61,2ciqOzND4aTUuEtKvqnX8203T
252,BWI,2016-01-25T06:01-05:00,2016-01-25T16:09-08:00,788,463.60,2ciqOzND4aTUuEtKvqnX8203Y
253,BWI,2016-01-25T06:01-05:00,2016-01-25T18:14-08:00,913,463.60,2ciqOzND4aTUuEtKvqnX8204O
254,BWI,2016-01-25T06:01-05:00,2016-01-25T19:06-08:00,965,463.60,2ciqOzND4aTUuEtKvqnX82041
255,BWI,2016-01-25T07:47-05:00,2016-01-25T21:13-08:00,986,468.18,2ciqOzND4aTUuEtKvqnX8204g
256,BWI,2016-01-25T06:40-05:00,2016-01-25T20:12-08:00,992,479.60,2ciqOzND4aTUuEtKvqnX82043
257,BWI,2016-01-25T06:01-05:00,2016-01-25T14:20-08:00,679,484.60,2ciqOzND4aTUuEtKvqnX8204I
258,BWI,2016-01-25T06:40-05:00,2016-01-25T17:50-08:00,850,488.60,2ciqOzND4aTUuEtKvqnX8204H
259,BWI,2016-01-25T07:47-05:00,2016-01-25T17:50-08:00,783,488.60,2ciqOzND4aTUuEtKvqnX8204A
260,BWI,2016-01-25T06:01-05:00,2016-01-25T17:50-08:00,889,488.60,2ciqOzND4aTUuEtKvqnX8204N
261,BWI,2016-01-25T07:47-05:00,2016-01-25T17:50-08:00,783,488.60,2ciqOzND4aTUuEtKvqnX82049
262,BWI,2016-01-25T07:47-05:00,2016-01-25T17:58-08:00,791,498.60,2ciqOzND4aTUuEtKvqnX8203g
263,BWI,2016-01-25T07:47-05:00,2016-01-25T18:51-08:00,844,498.60,2ciqOzND4aTUuEtKvqnX8203r
264,BWI,2016-01-25T07:10-05:00,2016-01-25T22:08-08:00,1078,501.60,2ciqOzND4aTUuEtKvqnX8204E
265,BWI,2016-01-25T10:56-05:00,2016-01-25T22:00-08:00,844,503.60,2ciqOzND4aTUuEtKvqnX8204X
266,BWI,2016-01-25T06:40-05:00,2016-01-25T16:05-08:00,745,506.60,2ciqOzND4aTUuEtKvqnX8204B
267,BWI,2016-01-25T06:40-05:00,2016-01-25T19:06-08:00,926,513.60,2ciqOzND4aTUuEtKvqnX8204s
268,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,850,513.85,2ciqOzND4aTUuEtKvqnX8204S
269,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,850,513.85,2ciqOzND4aTUuEtKvqnX8204T
270,BWI,2016-01-25T07:47-05:00,2016-01-25T20:12-08:00,925,517.60,2ciqOzND4aTUuEtKvqnX82046
271,BWI,2016-01-25T07:47-05:00,2016-01-25T20:12-08:00,925,517.60,2ciqOzND4aTUuEtKvqnX82045
272,BWI,2016-01-25T07:47-05:00,2016-01-25T22:00-08:00,1033,527.60,2ciqOzND4aTUuEtKvqnX8204G
273,BWI,2016-01-25T08:12-05:00,2016-01-25T14:20-08:00,548,530.60,2ciqOzND4aTUuEtKvqnX82039
274,BWI,2016-01-25T06:40-05:00,2016-01-25T21:10-08:00,1050,533.60,2ciqOzND4aTUuEtKvqnX8204d
275,BWI,2016-01-25T10:56-05:00,2016-01-25T23:32-08:00,936,541.60,2ciqOzND4aTUuEtKvqnX8204u
276,BWI,2016-01-25T10:56-05:00,2016-01-25T19:06-08:00,670,544.60,2ciqOzND4aTUuEtKvqnX8204Y
277,BWI,2016-01-25T14:01-05:00,2016-01-26T00:22-08:00,801,547.60,2ciqOzND4aTUuEtKvqnX8204W
278,BWI,2016-01-25T14:01-05:00,2016-01-26T00:02-08:00,781,547.60,2ciqOzND4aTUuEtKvqnX8204U
279,BWI,2016-01-25T08:12-05:00,2016-01-25T16:09-08:00,657,557.60,2ciqOzND4aTUuEtKvqnX8203i
280,BWI,2016-01-25T08:12-05:00,2016-01-25T15:44-08:00,632,557.60,2ciqOzND4aTUuEtKvqnX8204D
281,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,850,557.93,2ciqOzND4aTUuEtKvqnX8204o
282,BWI,2016-01-25T07:47-05:00,2016-01-25T21:13-08:00,986,558.48,2ciqOzND4aTUuEtKvqnX8204c
283,BWI,2016-01-25T07:47-05:00,2016-01-25T21:10-08:00,983,571.60,2ciqOzND4aTUuEtKvqnX8204h
284,BWI,2016-01-25T07:47-05:00,2016-01-25T21:10-08:00,983,571.60,2ciqOzND4aTUuEtKvqnX8204i
285,BWI,2016-01-25T07:10-05:00,2016-01-25T20:01-08:00,951,576.60,2ciqOzND4aTUuEtKvqnX8204J
286,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,850,586.95,2ciqOzND4aTUuEtKvqnX8204q
287,BWI,2016-01-25T06:00-05:00,2016-01-25T17:10-08:00,1057,590.95,2ciqOzND4aTUuEtKvqnX8204x
288,BWI,2016-01-25T08:12-05:00,2016-01-25T15:24-08:00,612,615.60,2ciqOzND4aTUuEtKvqnX8203w
289,BWI,2016-01-25T10:56-05:00,2016-01-25T22:13-08:00,857,634.60,2ciqOzND4aTUuEtKvqnX8204w
290,BWI,2016-01-25T14:53-05:00,2016-01-25T22:56-08:00,663,644.60,2ciqOzND4aTUuEtKvqnX8200T
291,BWI,2016-01-25T10:56-05:00,2016-01-25T21:03-08:00,787,659.60,2ciqOzND4aTUuEtKvqnX8204v
292,BWI,2016-01-25T07:47-05:00,2016-01-25T20:26-08:00,939,660.60,2ciqOzND4aTUuEtKvqnX8204t
293,BWI,2016-01-25T10:56-05:00,2016-01-25T20:07-08:00,731,673.60,2ciqOzND4aTUuEtKvqnX8204l
294,BWI,2016-01-25T06:01-05:00,2016-01-25T15:30-08:00,749,673.60,2ciqOzND4aTUuEtKvqnX8204R
